,snapshot,objective,stores,generators
5683,2025-05-30 04:45:00,0.25,0.25,0.25
5684,2025-05-30 05:00:00,0.25,0.25,0.25
5685,2025-05-30 05:15:00,0.25,0.25,0.25
5686,2025-05-30 05:30:00,0.25,0.25,0.25
5687,2025-05-30 05:45:00,0.25,0.25,0.25
5688,2025-05-30 06:00:00,0.25,0.25,0.25
5689,2025-05-30 06:15:00,0.25,0.25,0.25
5690,2025-05-30 06:30:00,0.25,0.25,0.25
5691,2025-05-30 06:45:00,0.25,0.25,0.25
5692,2025-05-30 07:00:00,0.25,0.25,0.25
5693,2025-05-30 07:15:00,0.25,0.25,0.25
5694,2025-05-30 07:30:00,0.25,0.25,0.25
5695,2025-05-30 07:45:00,0.25,0.25,0.25
5696,2025-05-30 08:00:00,0.25,0.25,0.25
5697,2025-05-30 08:15:00,0.25,0.25,0.25
5698,2025-05-30 08:30:00,0.25,0.25,0.25
5699,2025-05-30 08:45:00,0.25,0.25,0.25
5700,2025-05-30 09:00:00,0.25,0.25,0.25
5701,2025-05-30 09:15:00,0.25,0.25,0.25
5702,2025-05-30 09:30:00,0.25,0.25,0.25
5703,2025-05-30 09:45:00,0.25,0.25,0.25
5704,2025-05-30 10:00:00,0.25,0.25,0.25
5705,2025-05-30 10:15:00,0.25,0.25,0.25
5706,2025-05-30 10:30:00,0.25,0.25,0.25
5707,2025-05-30 10:45:00,0.25,0.25,0.25
5708,2025-05-30 11:00:00,0.25,0.25,0.25
5709,2025-05-30 11:15:00,0.25,0.25,0.25
5710,2025-05-30 11:30:00,0.25,0.25,0.25
5711,2025-05-30 11:45:00,0.25,0.25,0.25
5712,2025-05-30 12:00:00,0.25,0.25,0.25
5713,2025-05-30 12:15:00,0.25,0.25,0.25
5714,2025-05-30 12:30:00,0.25,0.25,0.25
5715,2025-05-30 12:45:00,0.25,0.25,0.25
5716,2025-05-30 13:00:00,0.25,0.25,0.25
5717,2025-05-30 13:15:00,0.25,0.25,0.25
5718,2025-05-30 13:30:00,0.25,0.25,0.25
5719,2025-05-30 13:45:00,0.25,0.25,0.25
5720,2025-05-30 14:00:00,0.25,0.25,0.25
5721,2025-05-30 14:15:00,0.25,0.25,0.25
5722,2025-05-30 14:30:00,0.25,0.25,0.25
5723,2025-05-30 14:45:00,0.25,0.25,0.25
5724,2025-05-30 15:00:00,0.25,0.25,0.25
5725,2025-05-30 15:15:00,0.25,0.25,0.25
5726,2025-05-30 15:30:00,0.25,0.25,0.25
5727,2025-05-30 15:45:00,0.25,0.25,0.25
5728,2025-05-30 16:00:00,0.25,0.25,0.25
5729,2025-05-30 16:15:00,0.25,0.25,0.25
5730,2025-05-30 16:30:00,0.25,0.25,0.25
5731,2025-05-30 16:45:00,0.25,0.25,0.25
5732,2025-05-30 17:00:00,0.25,0.25,0.25
5733,2025-05-30 17:15:00,0.25,0.25,0.25
5734,2025-05-30 17:30:00,0.25,0.25,0.25
5735,2025-05-30 17:45:00,0.25,0.25,0.25
5736,2025-05-30 18:00:00,0.25,0.25,0.25
5737,2025-05-30 18:15:00,0.25,0.25,0.25
5738,2025-05-30 18:30:00,0.25,0.25,0.25
5739,2025-05-30 18:45:00,0.25,0.25,0.25
5740,2025-05-30 19:00:00,0.25,0.25,0.25
5741,2025-05-30 19:15:00,0.25,0.25,0.25
5742,2025-05-30 19:30:00,0.25,0.25,0.25
5743,2025-05-30 19:45:00,0.25,0.25,0.25
5744,2025-05-30 20:00:00,0.25,0.25,0.25
5745,2025-05-30 20:15:00,0.25,0.25,0.25
5746,2025-05-30 20:30:00,0.25,0.25,0.25
5747,2025-05-30 20:45:00,0.25,0.25,0.25
5748,2025-05-30 21:00:00,0.25,0.25,0.25
5749,2025-05-30 21:15:00,0.25,0.25,0.25
5750,2025-05-30 21:30:00,0.25,0.25,0.25
5751,2025-05-30 21:45:00,0.25,0.25,0.25
5752,2025-05-30 22:00:00,0.25,0.25,0.25
5753,2025-05-30 22:15:00,0.25,0.25,0.25
5754,2025-05-30 22:30:00,0.25,0.25,0.25
5755,2025-05-30 22:45:00,0.25,0.25,0.25
5756,2025-05-30 23:00:00,0.25,0.25,0.25
5757,2025-05-30 23:15:00,0.25,0.25,0.25
5758,2025-05-30 23:30:00,0.25,0.25,0.25
5759,2025-05-30 23:45:00,0.25,0.25,0.25
5760,2025-05-31 00:00:00,0.25,0.25,0.25
5761,2025-05-31 00:15:00,0.25,0.25,0.25
5762,2025-05-31 00:30:00,0.25,0.25,0.25
5763,2025-05-31 00:45:00,0.25,0.25,0.25
5764,2025-05-31 01:00:00,0.25,0.25,0.25
5765,2025-05-31 01:15:00,0.25,0.25,0.25
5766,2025-05-31 01:30:00,0.25,0.25,0.25
5767,2025-05-31 01:45:00,0.25,0.25,0.25
5768,2025-05-31 02:00:00,0.25,0.25,0.25
5769,2025-05-31 02:15:00,0.25,0.25,0.25
5770,2025-05-31 02:30:00,0.25,0.25,0.25
5771,2025-05-31 02:45:00,0.25,0.25,0.25
5772,2025-05-31 03:00:00,0.25,0.25,0.25
5773,2025-05-31 03:15:00,0.25,0.25,0.25
5774,2025-05-31 03:30:00,0.25,0.25,0.25
5775,2025-05-31 03:45:00,0.25,0.25,0.25
5776,2025-05-31 04:00:00,0.25,0.25,0.25
5777,2025-05-31 04:15:00,0.25,0.25,0.25
5778,2025-05-31 04:30:00,0.25,0.25,0.25
5779,2025-05-31 04:45:00,0.25,0.25,0.25
5780,2025-05-31 05:00:00,0.25,0.25,0.25
5781,2025-05-31 05:15:00,0.25,0.25,0.25
5782,2025-05-31 05:30:00,0.25,0.25,0.25
5783,2025-05-31 05:45:00,0.25,0.25,0.25
5784,2025-05-31 06:00:00,0.25,0.25,0.25
5785,2025-05-31 06:15:00,0.25,0.25,0.25
5786,2025-05-31 06:30:00,0.25,0.25,0.25
5787,2025-05-31 06:45:00,0.25,0.25,0.25
5788,2025-05-31 07:00:00,0.25,0.25,0.25
5789,2025-05-31 07:15:00,0.25,0.25,0.25
5790,2025-05-31 07:30:00,0.25,0.25,0.25
5791,2025-05-31 07:45:00,0.25,0.25,0.25
5792,2025-05-31 08:00:00,0.25,0.25,0.25
5793,2025-05-31 08:15:00,0.25,0.25,0.25
5794,2025-05-31 08:30:00,0.25,0.25,0.25
5795,2025-05-31 08:45:00,0.25,0.25,0.25
5796,2025-05-31 09:00:00,0.25,0.25,0.25
5797,2025-05-31 09:15:00,0.25,0.25,0.25
5798,2025-05-31 09:30:00,0.25,0.25,0.25
5799,2025-05-31 09:45:00,0.25,0.25,0.25
5800,2025-05-31 10:00:00,0.25,0.25,0.25
5801,2025-05-31 10:15:00,0.25,0.25,0.25
5802,2025-05-31 10:30:00,0.25,0.25,0.25
5803,2025-05-31 10:45:00,0.25,0.25,0.25
5804,2025-05-31 11:00:00,0.25,0.25,0.25
5805,2025-05-31 11:15:00,0.25,0.25,0.25
5806,2025-05-31 11:30:00,0.25,0.25,0.25
5807,2025-05-31 11:45:00,0.25,0.25,0.25
5808,2025-05-31 12:00:00,0.25,0.25,0.25
5809,2025-05-31 12:15:00,0.25,0.25,0.25
5810,2025-05-31 12:30:00,0.25,0.25,0.25
5811,2025-05-31 12:45:00,0.25,0.25,0.25
5812,2025-05-31 13:00:00,0.25,0.25,0.25
5813,2025-05-31 13:15:00,0.25,0.25,0.25
5814,2025-05-31 13:30:00,0.25,0.25,0.25
5815,2025-05-31 13:45:00,0.25,0.25,0.25
5816,2025-05-31 14:00:00,0.25,0.25,0.25
5817,2025-05-31 14:15:00,0.25,0.25,0.25
5818,2025-05-31 14:30:00,0.25,0.25,0.25
5819,2025-05-31 14:45:00,0.25,0.25,0.25
5820,2025-05-31 15:00:00,0.25,0.25,0.25
5821,2025-05-31 15:15:00,0.25,0.25,0.25
5822,2025-05-31 15:30:00,0.25,0.25,0.25
5823,2025-05-31 15:45:00,0.25,0.25,0.25
5824,2025-05-31 16:00:00,0.25,0.25,0.25
5825,2025-05-31 16:15:00,0.25,0.25,0.25
5826,2025-05-31 16:30:00,0.25,0.25,0.25
5827,2025-05-31 16:45:00,0.25,0.25,0.25
5828,2025-05-31 17:00:00,0.25,0.25,0.25
5829,2025-05-31 17:15:00,0.25,0.25,0.25
5830,2025-05-31 17:30:00,0.25,0.25,0.25
5831,2025-05-31 17:45:00,0.25,0.25,0.25
5832,2025-05-31 18:00:00,0.25,0.25,0.25
5833,2025-05-31 18:15:00,0.25,0.25,0.25
5834,2025-05-31 18:30:00,0.25,0.25,0.25
5835,2025-05-31 18:45:00,0.25,0.25,0.25
5836,2025-05-31 19:00:00,0.25,0.25,0.25
5837,2025-05-31 19:15:00,0.25,0.25,0.25
5838,2025-05-31 19:30:00,0.25,0.25,0.25
5839,2025-05-31 19:45:00,0.25,0.25,0.25
5840,2025-05-31 20:00:00,0.25,0.25,0.25
5841,2025-05-31 20:15:00,0.25,0.25,0.25
5842,2025-05-31 20:30:00,0.25,0.25,0.25
5843,2025-05-31 20:45:00,0.25,0.25,0.25
5844,2025-05-31 21:00:00,0.25,0.25,0.25
5845,2025-05-31 21:15:00,0.25,0.25,0.25
5846,2025-05-31 21:30:00,0.25,0.25,0.25
5847,2025-05-31 21:45:00,0.25,0.25,0.25
5848,2025-05-31 22:00:00,0.25,0.25,0.25
5849,2025-05-31 22:15:00,0.25,0.25,0.25
5850,2025-05-31 22:30:00,0.25,0.25,0.25
5851,2025-05-31 22:45:00,0.25,0.25,0.25
5852,2025-05-31 23:00:00,0.25,0.25,0.25
5853,2025-05-31 23:15:00,0.25,0.25,0.25
5854,2025-05-31 23:30:00,0.25,0.25,0.25
5855,2025-05-31 23:45:00,0.25,0.25,0.25
5856,2025-06-01 00:00:00,0.25,0.25,0.25
5857,2025-06-01 00:15:00,0.25,0.25,0.25
5858,2025-06-01 00:30:00,0.25,0.25,0.25
5859,2025-06-01 00:45:00,0.25,0.25,0.25
5860,2025-06-01 01:00:00,0.25,0.25,0.25
5861,2025-06-01 01:15:00,0.25,0.25,0.25
5862,2025-06-01 01:30:00,0.25,0.25,0.25
5863,2025-06-01 01:45:00,0.25,0.25,0.25
5864,2025-06-01 02:00:00,0.25,0.25,0.25
5865,2025-06-01 02:15:00,0.25,0.25,0.25
5866,2025-06-01 02:30:00,0.25,0.25,0.25
5867,2025-06-01 02:45:00,0.25,0.25,0.25
5868,2025-06-01 03:00:00,0.25,0.25,0.25
5869,2025-06-01 03:15:00,0.25,0.25,0.25
5870,2025-06-01 03:30:00,0.25,0.25,0.25
5871,2025-06-01 03:45:00,0.25,0.25,0.25
5872,2025-06-01 04:00:00,0.25,0.25,0.25
5873,2025-06-01 04:15:00,0.25,0.25,0.25
5874,2025-06-01 04:30:00,0.25,0.25,0.25
5875,2025-06-01 04:45:00,0.25,0.25,0.25
5876,2025-06-01 05:00:00,0.25,0.25,0.25
5877,2025-06-01 05:15:00,0.25,0.25,0.25
5878,2025-06-01 05:30:00,0.25,0.25,0.25
5879,2025-06-01 05:45:00,0.25,0.25,0.25
5880,2025-06-01 06:00:00,0.25,0.25,0.25
5881,2025-06-01 06:15:00,0.25,0.25,0.25
5882,2025-06-01 06:30:00,0.25,0.25,0.25
5883,2025-06-01 06:45:00,0.25,0.25,0.25
5884,2025-06-01 07:00:00,0.25,0.25,0.25
5885,2025-06-01 07:15:00,0.25,0.25,0.25
5886,2025-06-01 07:30:00,0.25,0.25,0.25
5887,2025-06-01 07:45:00,0.25,0.25,0.25
5888,2025-06-01 08:00:00,0.25,0.25,0.25
5889,2025-06-01 08:15:00,0.25,0.25,0.25
5890,2025-06-01 08:30:00,0.25,0.25,0.25
5891,2025-06-01 08:45:00,0.25,0.25,0.25
5892,2025-06-01 09:00:00,0.25,0.25,0.25
5893,2025-06-01 09:15:00,0.25,0.25,0.25
5894,2025-06-01 09:30:00,0.25,0.25,0.25
5895,2025-06-01 09:45:00,0.25,0.25,0.25
5896,2025-06-01 10:00:00,0.25,0.25,0.25
5897,2025-06-01 10:15:00,0.25,0.25,0.25
5898,2025-06-01 10:30:00,0.25,0.25,0.25
5899,2025-06-01 10:45:00,0.25,0.25,0.25
5900,2025-06-01 11:00:00,0.25,0.25,0.25
5901,2025-06-01 11:15:00,0.25,0.25,0.25
5902,2025-06-01 11:30:00,0.25,0.25,0.25
5903,2025-06-01 11:45:00,0.25,0.25,0.25
5904,2025-06-01 12:00:00,0.25,0.25,0.25
5905,2025-06-01 12:15:00,0.25,0.25,0.25
5906,2025-06-01 12:30:00,0.25,0.25,0.25
5907,2025-06-01 12:45:00,0.25,0.25,0.25
5908,2025-06-01 13:00:00,0.25,0.25,0.25
5909,2025-06-01 13:15:00,0.25,0.25,0.25
5910,2025-06-01 13:30:00,0.25,0.25,0.25
5911,2025-06-01 13:45:00,0.25,0.25,0.25
5912,2025-06-01 14:00:00,0.25,0.25,0.25
5913,2025-06-01 14:15:00,0.25,0.25,0.25
5914,2025-06-01 14:30:00,0.25,0.25,0.25
5915,2025-06-01 14:45:00,0.25,0.25,0.25
5916,2025-06-01 15:00:00,0.25,0.25,0.25
5917,2025-06-01 15:15:00,0.25,0.25,0.25
5918,2025-06-01 15:30:00,0.25,0.25,0.25
5919,2025-06-01 15:45:00,0.25,0.25,0.25
5920,2025-06-01 16:00:00,0.25,0.25,0.25
5921,2025-06-01 16:15:00,0.25,0.25,0.25
5922,2025-06-01 16:30:00,0.25,0.25,0.25
5923,2025-06-01 16:45:00,0.25,0.25,0.25
5924,2025-06-01 17:00:00,0.25,0.25,0.25
5925,2025-06-01 17:15:00,0.25,0.25,0.25
5926,2025-06-01 17:30:00,0.25,0.25,0.25
5927,2025-06-01 17:45:00,0.25,0.25,0.25
5928,2025-06-01 18:00:00,0.25,0.25,0.25
5929,2025-06-01 18:15:00,0.25,0.25,0.25
5930,2025-06-01 18:30:00,0.25,0.25,0.25
5931,2025-06-01 18:45:00,0.25,0.25,0.25
5932,2025-06-01 19:00:00,0.25,0.25,0.25
5933,2025-06-01 19:15:00,0.25,0.25,0.25
5934,2025-06-01 19:30:00,0.25,0.25,0.25
5935,2025-06-01 19:45:00,0.25,0.25,0.25
5936,2025-06-01 20:00:00,0.25,0.25,0.25
5937,2025-06-01 20:15:00,0.25,0.25,0.25
5938,2025-06-01 20:30:00,0.25,0.25,0.25
5939,2025-06-01 20:45:00,0.25,0.25,0.25
5940,2025-06-01 21:00:00,0.25,0.25,0.25
5941,2025-06-01 21:15:00,0.25,0.25,0.25
5942,2025-06-01 21:30:00,0.25,0.25,0.25
5943,2025-06-01 21:45:00,0.25,0.25,0.25
5944,2025-06-01 22:00:00,0.25,0.25,0.25
5945,2025-06-01 22:15:00,0.25,0.25,0.25
5946,2025-06-01 22:30:00,0.25,0.25,0.25
5947,2025-06-01 22:45:00,0.25,0.25,0.25
5948,2025-06-01 23:00:00,0.25,0.25,0.25
5949,2025-06-01 23:15:00,0.25,0.25,0.25
5950,2025-06-01 23:30:00,0.25,0.25,0.25
5951,2025-06-01 23:45:00,0.25,0.25,0.25
5952,2025-06-02 00:00:00,0.25,0.25,0.25
5953,2025-06-02 00:15:00,0.25,0.25,0.25
5954,2025-06-02 00:30:00,0.25,0.25,0.25
5955,2025-06-02 00:45:00,0.25,0.25,0.25
5956,2025-06-02 01:00:00,0.25,0.25,0.25
5957,2025-06-02 01:15:00,0.25,0.25,0.25
5958,2025-06-02 01:30:00,0.25,0.25,0.25
5959,2025-06-02 01:45:00,0.25,0.25,0.25
5960,2025-06-02 02:00:00,0.25,0.25,0.25
5961,2025-06-02 02:15:00,0.25,0.25,0.25
5962,2025-06-02 02:30:00,0.25,0.25,0.25
5963,2025-06-02 02:45:00,0.25,0.25,0.25
5964,2025-06-02 03:00:00,0.25,0.25,0.25
5965,2025-06-02 03:15:00,0.25,0.25,0.25
5966,2025-06-02 03:30:00,0.25,0.25,0.25
5967,2025-06-02 03:45:00,0.25,0.25,0.25
5968,2025-06-02 04:00:00,0.25,0.25,0.25
5969,2025-06-02 04:15:00,0.25,0.25,0.25
5970,2025-06-02 04:30:00,0.25,0.25,0.25
5971,2025-06-02 04:45:00,0.25,0.25,0.25
5972,2025-06-02 05:00:00,0.25,0.25,0.25
5973,2025-06-02 05:15:00,0.25,0.25,0.25
5974,2025-06-02 05:30:00,0.25,0.25,0.25
5975,2025-06-02 05:45:00,0.25,0.25,0.25
5976,2025-06-02 06:00:00,0.25,0.25,0.25
5977,2025-06-02 06:15:00,0.25,0.25,0.25
5978,2025-06-02 06:30:00,0.25,0.25,0.25
5979,2025-06-02 06:45:00,0.25,0.25,0.25
5980,2025-06-02 07:00:00,0.25,0.25,0.25
5981,2025-06-02 07:15:00,0.25,0.25,0.25
5982,2025-06-02 07:30:00,0.25,0.25,0.25
5983,2025-06-02 07:45:00,0.25,0.25,0.25
5984,2025-06-02 08:00:00,0.25,0.25,0.25
5985,2025-06-02 08:15:00,0.25,0.25,0.25
5986,2025-06-02 08:30:00,0.25,0.25,0.25
5987,2025-06-02 08:45:00,0.25,0.25,0.25
5988,2025-06-02 09:00:00,0.25,0.25,0.25
5989,2025-06-02 09:15:00,0.25,0.25,0.25
5990,2025-06-02 09:30:00,0.25,0.25,0.25
5991,2025-06-02 09:45:00,0.25,0.25,0.25
5992,2025-06-02 10:00:00,0.25,0.25,0.25
5993,2025-06-02 10:15:00,0.25,0.25,0.25
5994,2025-06-02 10:30:00,0.25,0.25,0.25
5995,2025-06-02 10:45:00,0.25,0.25,0.25
5996,2025-06-02 11:00:00,0.25,0.25,0.25
5997,2025-06-02 11:15:00,0.25,0.25,0.25
5998,2025-06-02 11:30:00,0.25,0.25,0.25
5999,2025-06-02 11:45:00,0.25,0.25,0.25
6000,2025-06-02 12:00:00,0.25,0.25,0.25
6001,2025-06-02 12:15:00,0.25,0.25,0.25
6002,2025-06-02 12:30:00,0.25,0.25,0.25
6003,2025-06-02 12:45:00,0.25,0.25,0.25
6004,2025-06-02 13:00:00,0.25,0.25,0.25
6005,2025-06-02 13:15:00,0.25,0.25,0.25
6006,2025-06-02 13:30:00,0.25,0.25,0.25
6007,2025-06-02 13:45:00,0.25,0.25,0.25
6008,2025-06-02 14:00:00,0.25,0.25,0.25
6009,2025-06-02 14:15:00,0.25,0.25,0.25
6010,2025-06-02 14:30:00,0.25,0.25,0.25
6011,2025-06-02 14:45:00,0.25,0.25,0.25
6012,2025-06-02 15:00:00,0.25,0.25,0.25
6013,2025-06-02 15:15:00,0.25,0.25,0.25
6014,2025-06-02 15:30:00,0.25,0.25,0.25
6015,2025-06-02 15:45:00,0.25,0.25,0.25
6016,2025-06-02 16:00:00,0.25,0.25,0.25
6017,2025-06-02 16:15:00,0.25,0.25,0.25
6018,2025-06-02 16:30:00,0.25,0.25,0.25
6019,2025-06-02 16:45:00,0.25,0.25,0.25
6020,2025-06-02 17:00:00,0.25,0.25,0.25
6021,2025-06-02 17:15:00,0.25,0.25,0.25
6022,2025-06-02 17:30:00,0.25,0.25,0.25
6023,2025-06-02 17:45:00,0.25,0.25,0.25
6024,2025-06-02 18:00:00,0.25,0.25,0.25
6025,2025-06-02 18:15:00,0.25,0.25,0.25
6026,2025-06-02 18:30:00,0.25,0.25,0.25
6027,2025-06-02 18:45:00,0.25,0.25,0.25
6028,2025-06-02 19:00:00,0.25,0.25,0.25
6029,2025-06-02 19:15:00,0.25,0.25,0.25
6030,2025-06-02 19:30:00,0.25,0.25,0.25
6031,2025-06-02 19:45:00,0.25,0.25,0.25
6032,2025-06-02 20:00:00,0.25,0.25,0.25
6033,2025-06-02 20:15:00,0.25,0.25,0.25
6034,2025-06-02 20:30:00,0.25,0.25,0.25
6035,2025-06-02 20:45:00,0.25,0.25,0.25
6036,2025-06-02 21:00:00,0.25,0.25,0.25
6037,2025-06-02 21:15:00,0.25,0.25,0.25
6038,2025-06-02 21:30:00,0.25,0.25,0.25
6039,2025-06-02 21:45:00,0.25,0.25,0.25
6040,2025-06-02 22:00:00,0.25,0.25,0.25
6041,2025-06-02 22:15:00,0.25,0.25,0.25
6042,2025-06-02 22:30:00,0.25,0.25,0.25
6043,2025-06-02 22:45:00,0.25,0.25,0.25
6044,2025-06-02 23:00:00,0.25,0.25,0.25
6045,2025-06-02 23:15:00,0.25,0.25,0.25
6046,2025-06-02 23:30:00,0.25,0.25,0.25
6047,2025-06-02 23:45:00,0.25,0.25,0.25
6048,2025-06-03 00:00:00,0.25,0.25,0.25
6049,2025-06-03 00:15:00,0.25,0.25,0.25
6050,2025-06-03 00:30:00,0.25,0.25,0.25
6051,2025-06-03 00:45:00,0.25,0.25,0.25
6052,2025-06-03 01:00:00,0.25,0.25,0.25
6053,2025-06-03 01:15:00,0.25,0.25,0.25
6054,2025-06-03 01:30:00,0.25,0.25,0.25
6055,2025-06-03 01:45:00,0.25,0.25,0.25
6056,2025-06-03 02:00:00,0.25,0.25,0.25
6057,2025-06-03 02:15:00,0.25,0.25,0.25
6058,2025-06-03 02:30:00,0.25,0.25,0.25
6059,2025-06-03 02:45:00,0.25,0.25,0.25
6060,2025-06-03 03:00:00,0.25,0.25,0.25
6061,2025-06-03 03:15:00,0.25,0.25,0.25
6062,2025-06-03 03:30:00,0.25,0.25,0.25
6063,2025-06-03 03:45:00,0.25,0.25,0.25
6064,2025-06-03 04:00:00,0.25,0.25,0.25
6065,2025-06-03 04:15:00,0.25,0.25,0.25
6066,2025-06-03 04:30:00,0.25,0.25,0.25
6067,2025-06-03 04:45:00,0.25,0.25,0.25
6068,2025-06-03 05:00:00,0.25,0.25,0.25
6069,2025-06-03 05:15:00,0.25,0.25,0.25
6070,2025-06-03 05:30:00,0.25,0.25,0.25
6071,2025-06-03 05:45:00,0.25,0.25,0.25
6072,2025-06-03 06:00:00,0.25,0.25,0.25
6073,2025-06-03 06:15:00,0.25,0.25,0.25
6074,2025-06-03 06:30:00,0.25,0.25,0.25
6075,2025-06-03 06:45:00,0.25,0.25,0.25
6076,2025-06-03 07:00:00,0.25,0.25,0.25
6077,2025-06-03 07:15:00,0.25,0.25,0.25
6078,2025-06-03 07:30:00,0.25,0.25,0.25
6079,2025-06-03 07:45:00,0.25,0.25,0.25
6080,2025-06-03 08:00:00,0.25,0.25,0.25
6081,2025-06-03 08:15:00,0.25,0.25,0.25
6082,2025-06-03 08:30:00,0.25,0.25,0.25
6083,2025-06-03 08:45:00,0.25,0.25,0.25
6084,2025-06-03 09:00:00,0.25,0.25,0.25
6085,2025-06-03 09:15:00,0.25,0.25,0.25
6086,2025-06-03 09:30:00,0.25,0.25,0.25
6087,2025-06-03 09:45:00,0.25,0.25,0.25
6088,2025-06-03 10:00:00,0.25,0.25,0.25
6089,2025-06-03 10:15:00,0.25,0.25,0.25
6090,2025-06-03 10:30:00,0.25,0.25,0.25
6091,2025-06-03 10:45:00,0.25,0.25,0.25
6092,2025-06-03 11:00:00,0.25,0.25,0.25
6093,2025-06-03 11:15:00,0.25,0.25,0.25
6094,2025-06-03 11:30:00,0.25,0.25,0.25
6095,2025-06-03 11:45:00,0.25,0.25,0.25
6096,2025-06-03 12:00:00,0.25,0.25,0.25
6097,2025-06-03 12:15:00,0.25,0.25,0.25
6098,2025-06-03 12:30:00,0.25,0.25,0.25
6099,2025-06-03 12:45:00,0.25,0.25,0.25
6100,2025-06-03 13:00:00,0.25,0.25,0.25
6101,2025-06-03 13:15:00,0.25,0.25,0.25
6102,2025-06-03 13:30:00,0.25,0.25,0.25
6103,2025-06-03 13:45:00,0.25,0.25,0.25
6104,2025-06-03 14:00:00,0.25,0.25,0.25
6105,2025-06-03 14:15:00,0.25,0.25,0.25
6106,2025-06-03 14:30:00,0.25,0.25,0.25
6107,2025-06-03 14:45:00,0.25,0.25,0.25
6108,2025-06-03 15:00:00,0.25,0.25,0.25
6109,2025-06-03 15:15:00,0.25,0.25,0.25
6110,2025-06-03 15:30:00,0.25,0.25,0.25
6111,2025-06-03 15:45:00,0.25,0.25,0.25
6112,2025-06-03 16:00:00,0.25,0.25,0.25
6113,2025-06-03 16:15:00,0.25,0.25,0.25
6114,2025-06-03 16:30:00,0.25,0.25,0.25
6115,2025-06-03 16:45:00,0.25,0.25,0.25
6116,2025-06-03 17:00:00,0.25,0.25,0.25
6117,2025-06-03 17:15:00,0.25,0.25,0.25
6118,2025-06-03 17:30:00,0.25,0.25,0.25
6119,2025-06-03 17:45:00,0.25,0.25,0.25
6120,2025-06-03 18:00:00,0.25,0.25,0.25
6121,2025-06-03 18:15:00,0.25,0.25,0.25
6122,2025-06-03 18:30:00,0.25,0.25,0.25
6123,2025-06-03 18:45:00,0.25,0.25,0.25
6124,2025-06-03 19:00:00,0.25,0.25,0.25
6125,2025-06-03 19:15:00,0.25,0.25,0.25
6126,2025-06-03 19:30:00,0.25,0.25,0.25
6127,2025-06-03 19:45:00,0.25,0.25,0.25
6128,2025-06-03 20:00:00,0.25,0.25,0.25
6129,2025-06-03 20:15:00,0.25,0.25,0.25
6130,2025-06-03 20:30:00,0.25,0.25,0.25
6131,2025-06-03 20:45:00,0.25,0.25,0.25
6132,2025-06-03 21:00:00,0.25,0.25,0.25
6133,2025-06-03 21:15:00,0.25,0.25,0.25
6134,2025-06-03 21:30:00,0.25,0.25,0.25
6135,2025-06-03 21:45:00,0.25,0.25,0.25
6136,2025-06-03 22:00:00,0.25,0.25,0.25
6137,2025-06-03 22:15:00,0.25,0.25,0.25
6138,2025-06-03 22:30:00,0.25,0.25,0.25
6139,2025-06-03 22:45:00,0.25,0.25,0.25
6140,2025-06-03 23:00:00,0.25,0.25,0.25
6141,2025-06-03 23:15:00,0.25,0.25,0.25
6142,2025-06-03 23:30:00,0.25,0.25,0.25
6143,2025-06-03 23:45:00,0.25,0.25,0.25
6144,2025-06-04 00:00:00,0.25,0.25,0.25
6145,2025-06-04 00:15:00,0.25,0.25,0.25
6146,2025-06-04 00:30:00,0.25,0.25,0.25
6147,2025-06-04 00:45:00,0.25,0.25,0.25
6148,2025-06-04 01:00:00,0.25,0.25,0.25
6149,2025-06-04 01:15:00,0.25,0.25,0.25
6150,2025-06-04 01:30:00,0.25,0.25,0.25
6151,2025-06-04 01:45:00,0.25,0.25,0.25
6152,2025-06-04 02:00:00,0.25,0.25,0.25
6153,2025-06-04 02:15:00,0.25,0.25,0.25
6154,2025-06-04 02:30:00,0.25,0.25,0.25
6155,2025-06-04 02:45:00,0.25,0.25,0.25
6156,2025-06-04 03:00:00,0.25,0.25,0.25
6157,2025-06-04 03:15:00,0.25,0.25,0.25
6158,2025-06-04 03:30:00,0.25,0.25,0.25
6159,2025-06-04 03:45:00,0.25,0.25,0.25
6160,2025-06-04 04:00:00,0.25,0.25,0.25
6161,2025-06-04 04:15:00,0.25,0.25,0.25
6162,2025-06-04 04:30:00,0.25,0.25,0.25
6163,2025-06-04 04:45:00,0.25,0.25,0.25
6164,2025-06-04 05:00:00,0.25,0.25,0.25
6165,2025-06-04 05:15:00,0.25,0.25,0.25
6166,2025-06-04 05:30:00,0.25,0.25,0.25
6167,2025-06-04 05:45:00,0.25,0.25,0.25
6168,2025-06-04 06:00:00,0.25,0.25,0.25
6169,2025-06-04 06:15:00,0.25,0.25,0.25
6170,2025-06-04 06:30:00,0.25,0.25,0.25
6171,2025-06-04 06:45:00,0.25,0.25,0.25
6172,2025-06-04 07:00:00,0.25,0.25,0.25
6173,2025-06-04 07:15:00,0.25,0.25,0.25
6174,2025-06-04 07:30:00,0.25,0.25,0.25
6175,2025-06-04 07:45:00,0.25,0.25,0.25
6176,2025-06-04 08:00:00,0.25,0.25,0.25
6177,2025-06-04 08:15:00,0.25,0.25,0.25
6178,2025-06-04 08:30:00,0.25,0.25,0.25
6179,2025-06-04 08:45:00,0.25,0.25,0.25
6180,2025-06-04 09:00:00,0.25,0.25,0.25
6181,2025-06-04 09:15:00,0.25,0.25,0.25
