,chennai_north_demand,chennai_south_demand,coimbatore_demand,erode_demand,madurai_demand,tirunelveli_demand,trichy_demand,vellore_demand,villupuram_demand
8433,1120.209668156324,1410.0236625878574,2021.1398203853369,1733.743596333551,1292.7513712804327,1106.928261832426,1605.3912944202618,1604.4064953014754,1334.6958297023384
8434,1081.0298647064844,1363.0613488703145,1948.3516937782522,1676.7220652051399,1246.7072308050608,1068.7321882166962,1550.9607436535296,1549.369652215419,1284.495212549107
8435,958.3810453783923,1216.0500873731444,1720.4950685940028,1498.221336427024,1102.5702273228671,949.1628458657115,1380.570843779112,1377.0818092533605,1127.3467360063894
8436,1028.7676909271472,1300.4180381725416,1851.2591770513095,1600.6607043355737,1185.2886768777832,1017.7822175373051,1478.3555069601418,1475.9556785768818,1217.5323095613203
8437,1016.5219788629419,1285.7398897129617,1828.5091282598594,1582.8385309152143,1170.8975049764977,1005.8439718521208,1461.3431487169755,1458.7538226712609,1201.8420240321725
8438,977.7528365983071,1239.2698091796894,1756.4839268261885,1526.4146681642198,1125.3359738976624,968.0482485056639,1407.4831090942776,1404.2938455524006,1152.1675821815954
8439,1017.2819576538184,1286.6508274730636,1829.921014680368,1583.9445894062014,1171.7906327393825,1006.584869030941,1462.3989494233626,1459.8213837557812,1202.8157758370844
8440,1077.5648044570498,1358.9080037241995,1941.914314773533,1671.6790832736988,1242.6350888637453,1065.3541289944292,1546.1469079216047,1544.502196015032,1280.0554719767113
8441,1069.2962011325446,1348.9969600450634,1926.5529272051042,1659.6451172927211,1232.9178187529835,1057.2931344647752,1534.6597488907878,1532.887083542754,1269.4610086732685
8442,1131.0316979788754,1422.9953345932552,2041.244956386798,1749.4937700471394,1305.469430522771,1117.4785712106498,1620.4258017885702,1619.608469399659,1348.5619680722843
8443,1158.7981876590013,1456.2772422185044,2092.82946136929,1789.9045841965526,1338.1006343259367,1144.5478975085803,1659.0004038302309,1658.6127471401578,1384.1388417517478
8444,1081.1338079940258,1363.1859390123914,1948.5447993200705,1676.873342263324,1246.8293850506573,1068.833521687342,1551.1051468891565,1549.515663933257,1284.6283938497788
8445,1050.3597789284797,1326.299087112299,1891.3728962833225,1632.0854132336585,1210.6637182396619,1038.8321695584298,1508.3523200789452,1506.2866209143306,1245.1979956508767
8446,994.1809879948148,1258.9611790118481,1787.0040994273672,1550.32388321267,1144.64235228774,984.0639204810151,1430.3059221218105,1427.3708778749626,1173.2167775877756
8447,945.8984789376583,1201.0880367865375,1697.3049924203763,1480.0544497101462,1087.9007039439111,936.9936927638098,1363.2294355400093,1359.5472381218465,1111.3529717757108
8448,908.262488906057,1155.9761930480358,1627.3849579589887,1425.2797548885387,1043.6708543949378,900.302670367836,1310.9436279122606,1306.6790280908922,1063.1304244324576
8449,905.9425088078987,1153.1953819261103,1623.0749055788929,1421.9033005488993,1040.944411683799,898.0409405271098,1307.7205950383902,1303.4200944214422,1060.157861467463
8450,897.7326930804458,1143.3548031633948,1607.8227334398537,1409.9548929041082,1031.296228810301,890.0372575505264,1296.3151066900184,1291.887562346958,1049.6387220144004
8451,882.5220413388291,1125.12277196261,1579.5644282096468,1387.8176033978339,1013.4206571165939,875.2085161452808,1275.183705332247,1270.5207820308756,1030.1494944660892
8452,891.7977017606618,1136.2409102969482,1596.7967235684805,1401.3172208769581,1024.3214216396088,884.2512824970931,1288.0699186623344,1283.5505326218793,1042.0342880760404
8453,924.1538839816541,1175.0241875563559,1656.9079462048753,1448.4077851283319,1062.3464362708705,915.7950629455898,1333.0207521000807,1329.0020654770776,1083.4918803351686
8454,1011.271138853779,1279.4460450767417,1818.7541327334063,1575.1965595251302,1164.726713045264,1000.7249703800696,1454.0484180516562,1451.3778372857225,1195.1141850482345
8455,1237.8036061320934,1550.9759625035422,2239.60550147443,1904.8875481755367,1430.9478736222711,1221.5696412215934,1768.758699237509,1769.593620870641,1485.3675467623846
8456,1293.5112442951813,1617.7491300419567,2343.0989920629627,1985.9633715311486,1496.4155404117764,1275.8785672722283,1846.150548102007,1847.8475239103004,1556.7450823724403
8457,1250.3253643041955,1565.984989701096,2262.868387934316,1923.1114737832056,1445.6634551594027,1233.777002025542,1786.154554598242,1787.1832456006841,1501.4115268933165
8458,1256.3924147188068,1573.2571733218203,2274.1397368137373,1931.9413420728029,1452.7934582978608,1239.6917204228284,1794.5832057531566,1795.7057820164587,1509.1851665825297
8459,1222.5639865890307,1532.7092094598834,2211.293379945684,1882.7080994891128,1413.0382589420863,1206.7126593409218,1747.5870543550548,1748.1861487643414,1465.841203113886
8460,1209.4424245281648,1516.981235868706,2186.9161795395667,1863.611230857167,1397.6177873320048,1193.9205545752138,1729.3579213067694,1729.7539646133312,1449.0287013790771
8461,1176.4932543716902,1477.4871820610576,2125.7033056154205,1815.6576433886105,1358.8958927422589,1161.7986749827048,1683.5832792461024,1683.4694468760404,1406.8113207161166
8462,1178.6590235268568,1480.0831504312137,2129.7268653474084,1818.809662092747,1361.4411066136197,1163.910065821899,1686.5920745326903,1686.511756603452,1409.5862950301146
8463,1228.6233690562003,1539.9722020045529,2222.5504833343152,1891.5268079957293,1420.1592507017706,1212.6199023182428,1756.0050528122592,1756.697913823882,1473.6050179530498
8464,1275.9772044787653,1596.7322027965552,2310.52430312342,1960.4446677816877,1475.8095209496976,1258.7847736173828,1821.7913793380492,1823.2170226553308,1534.2789252591122
8465,1360.9866257986155,1698.6275356325325,2468.4545625170417,2084.165741834649,1575.7126698256855,1341.6597711635202,1939.8907370524025,1942.631868316998,1643.2004878585547
8466,1395.937130237343,1740.5204602904944,2533.3855095373483,2135.032032661198,1616.786534275316,1375.7327353670705,1988.4457332154282,1991.7277100313502,1687.9821543844505
8467,1386.8429445716274,1729.6198440894539,2516.490357460542,2121.7965300459527,1606.0990390499403,1366.866887287779,1975.811633731148,1978.9528815378833,1676.329882225672
8468,1293.078431261812,1617.2303448601945,2342.2949132494887,1985.333463780676,1495.9068981432276,1275.4566213452767,1845.5492624979208,1847.239540691762,1556.190524169643
8469,1229.7241455111473,1541.2916320337588,2224.595502678819,1893.1288568414193,1421.4528841879226,1213.6930403844265,1757.5343067502104,1758.2442018521338,1475.0154297601644
8470,1152.996959422365,1449.3236825676815,2082.0519561705855,1781.4615883836238,1331.283025651627,1138.8923270034375,1650.9410461959362,1650.4636177404936,1376.7057968642528
8471,1081.3561784698315,1363.4524802179817,1948.9579185529774,1677.1969759697677,1247.0907150350888,1069.0503088663465,1551.414075122752,1549.8280332640416,1284.913314501216
8472,1048.1088103572956,1323.6009956748671,1887.1910533203356,1628.8093969408462,1208.0183779374845,1036.6377184973949,1505.2251614844665,1503.124629450986,1242.313856336328
8473,1042.8920501145396,1317.3480002655574,1877.499371086282,1621.2170245862324,1201.8876365785773,1031.55194111408,1497.9777761423034,1495.7965167598209,1235.6296833526103
8474,1026.774876586496,1298.029379628956,1847.5569322782487,1597.7604007364487,1182.9467196609803,1015.8394389484477,1475.5869891885723,1473.1563227734134,1214.97894019844
8475,1015.6205690414758,1284.6594276611816,1826.8344916758924,1581.526636427025,1169.8381673384567,1004.9651947050446,1460.0908649194891,1457.4875899050917,1200.6870583263462
8476,1008.5157897397709,1276.1433850810356,1813.6352530429067,1571.1864775073577,1161.4886242726516,998.0388028057369,1450.2205486744629,1447.5073299456558,1191.583788930426
8477,1050.4424223620167,1326.3981464875567,1891.5264310173914,1632.2056908946738,1210.760840877554,1038.9127379736153,1508.4671324875994,1506.4027121981853,1245.3038857014108
8478,1132.483496027815,1424.7355116596384,2043.9421026430168,1751.6066889581734,1307.175584903888,1118.8939173908177,1622.4427125550321,1621.647846179954,1350.4221396816679
8479,1358.1401133094687,1695.2156039548413,2463.1663197693733,2080.022982396994,1572.3674457720992,1338.8847291518177,1935.936218935766,1938.6333015194832,1639.5532851901567
8480,1393.2073409481397,1737.2484372149713,2528.3141148161485,2131.059149920028,1613.5784834319484,1373.0714858592899,1984.653372830602,1987.8931072120631,1684.484507766807
8481,1322.364026529531,1652.333106774975,2396.701608240689,2027.955154936177,1530.3233562078549,1304.0069113986297,1886.234282319277,1888.3777437839424,1593.7138098089247
8482,1232.8910078045203,1545.0875464444077,2230.4788903750423,1897.7378472124954,1425.1745836213797,1216.7803888302506,1761.9338709045169,1762.6927719767557,1479.0730928306327
8483,1211.5434421271582,1519.4995907077325,2190.819444015996,1866.66901139391,1400.086905115945,1195.9688196458092,1732.2767604793605,1732.705316221434,1451.7207102926568
8484,1190.6261335006848,1494.427356460801,2151.959327973493,1836.226363398137,1375.5048650861347,1175.5767045816638,1703.2173847590534,1703.322253232573,1424.9196110074618
8485,1141.2922636498713,1435.2940155853041,2060.3070058959775,1764.426799651355,1317.5276565860274,1127.4815137269425,1634.6802949578773,1634.0217408580459,1361.7087090886016
8486,1121.4484676652191,1411.5085319860505,2023.441258564059,1735.5465212728957,1294.2072095845076,1108.135957457992,1607.1122969169962,1606.146667741938,1336.283088810345
8487,1182.0508122785163,1484.1486697394712,2136.028120773469,1823.7460060979267,1365.4271398244327,1167.216693253383,1691.304117819829,1691.2762865109369,1413.9321537020367
8488,1279.9551652126256,1601.5003288076718,2317.9145471787515,1966.2341151969565,1480.4844240045297,1262.6628553751318,1827.3177621834777,1828.804962906033,1539.375839134823
8489,1401.4572004011213,1747.1370138193067,2543.6406800737573,2143.0658364314972,1623.2737257279305,1381.1142071401387,1996.114491933683,1999.481889702436,1695.0549547701285
8490,1446.8949009574512,1801.600266828272,2628.0547099977007,2209.1949904481394,1676.67215254679,1425.4110540500785,2059.2388276650054,2063.3093562927565,1753.2737412138067
8491,1405.738471056004,1752.2686979499258,2551.5944124314447,2149.2967152624515,1628.3050788764701,1385.287983287641,2002.0622481552032,2005.4958969330592,1700.5404960477997
8492,1307.5912997862447,1634.625988139989,2369.256878817816,2006.455213035696,1512.9624343685457,1289.605099533646,1865.7112683640653,1867.6261275905547,1574.785690363444
8493,1228.146252326502,1539.400312827807,2221.664097240722,1890.8324214991453,1419.598542689197,1212.154765075934,1755.34221828807,1756.0276961026582,1472.993693949966
8494,1144.7010922847344,1439.379959507017,2066.639917968237,1769.38794317427,1321.533715083004,1130.8047532027945,1639.4160109065945,1638.810207112717,1366.076400760634
8495,1074.2113554425982,1354.888439796216,1935.684286801422,1666.7985381834228,1238.6941125467995,1062.0848786627735,1541.4881281230166,1539.791522888717,1275.7587375550368
8496,1028.7267952074587,1300.3690191002493,1851.1832011004303,1600.6011854930093,1185.2406161909914,1017.7423486308215,1478.2986925723542,1475.898231343634,1217.479910361056
8497,1021.16875501254,1291.309681802195,1837.141895678531,1589.6013594015872,1176.358400513241,1010.3740763513204,1467.798683529348,1465.2812645490355,1207.7958831622059
8498,1010.242781902447,1278.2134196547204,1816.8436541352514,1573.6999086298144,1163.5181870253061,999.7224335024507,1452.6197729254125,1449.9332787330136,1193.7965634915881
8499,1008.1426162976139,1275.6960860463669,1812.9419724911324,1570.6433680689584,1161.0500705056743,997.674999034074,1449.7021173859007,1446.9831239422701,1191.105646228014
8500,1014.4081813515459,1283.206216413844,1824.5821212987803,1579.7621507401698,1168.413368227935,1003.7832477482494,1458.406555048201,1455.784518802768,1199.1336403685102
8501,1036.0190132244024,1309.1097324284021,1864.730662841613,1611.214139107763,1193.8104374045934,1024.8514730181791,1488.4294080947404,1486.141791122122,1226.8233427581877
8502,1134.3485112444394,1426.97098560231,2047.4069225695794,1754.3209961742846,1309.3673524744656,1120.7121056469139,1625.033685364765,1624.2676793795229,1352.811761543722
8503,1361.2388160700277,1698.9298199116697,2468.923080880798,2084.5327746971293,1576.009044060903,1341.9056294201691,1940.24109244376,1942.9861262553593,1643.5236162601848
8504,1407.5216948332518,1754.4061337480127,2554.9072804562484,2151.891984793434,1630.400725073464,1387.02643373077,2004.5395921893607,2008.0008356661326,1702.8253195093253
8505,1337.1972448581898,1670.112732787727,2424.258718757571,2049.543135124618,1547.7553678130441,1318.4676960211202,1906.8413342230915,1909.2143340098423,1612.7194364047966
8506,1273.0650884392849,1593.2416363570612,2305.1141822878826,1956.206430200752,1472.3871995443824,1255.9457752348628,1817.7457214743365,1819.1263009211477,1530.5476655402904
8507,1247.8392453448027,1563.0050385979823,2258.2496832537727,1919.4932241456484,1442.7417659081711,1231.3533047522262,1782.700713273984,1783.690932546165,1498.226092177248
8508,1216.2490058738085,1525.1398477133862,2199.561426864057,1873.5173982164695,1405.6168878899518,1200.5562356980788,1738.8139659741776,1739.3153384970026,1457.7498932730705
8509,1164.6070838430792,1463.2399929453823,2103.6212120587847,1798.3587397924623,1344.9272543790198,1150.210943433689,1667.070414162236,1666.7726478960558,1391.5817114892925
8510,1147.0628200967412,1442.2108109319079,2071.0275291315224,1772.8251563323604,1324.3092197452431,1133.1071825522226,1642.6970418013314,1642.1277848327743,1369.1024545758985
8511,1229.1473454647085,1540.6002588683002,2223.5239252049573,1892.289393166085,1420.7750282512934,1213.1307226825638,1756.7329871557886,1757.4339564998686,1474.2763827064364
8512,1291.3250272801704,1615.1286521356544,2339.0374443555347,1982.7815934057298,1493.8462961970197,1273.7472419797923,1843.1133456215252,1844.776490566265,1553.94390845831
8513,1411.155449926401,1758.761682567334,2561.658060258345,2157.1804819504528,1634.6711173477963,1390.5689521922816,2009.5877872709095,2013.1052617036662,1707.4812067828111
8514,1430.0168966443705,1781.3696872008957,2596.698801936848,2184.6310681314812,1656.8371066019995,1408.9568241034074,2035.7910563718083,2039.6004044044691,1731.6481546047187
8515,1413.9312469002537,1762.0888520991864,2566.8149279242843,2161.2203233895075,1637.9332364638049,1393.2750542198564,2013.444063841997,2017.004492660357,1711.0378025007522
8516,1310.2580415075945,1637.8224401457278,2374.2111439480764,2010.3363375612457,1516.0963916531086,1292.2048844772642,1869.416039901052,1871.372165925251,1578.20255488068
8517,1232.2946118923974,1544.3726849734758,2229.370907758051,1896.8698640917655,1424.4736986056628,1216.1989672773645,1761.1053277492804,1761.8549998252263,1478.3089378267782
8518,1160.1903461167283,1457.9459331377943,2095.41580936381,1791.9307047955135,1339.7367002054816,1145.9051015334596,1660.934460281169,1660.5683467052997,1385.9225978607458
8519,1084.3134501998013,1366.9971718831316,1954.4519295009438,1681.5009322727014,1250.5661034487368,1071.9333291664423,1555.5224655396466,1553.982186318269,1288.7024316703298
8520,1047.616357732714,1323.0107243460118,1886.2761762451628,1628.0926908783006,1207.4396471673638,1036.1576304151547,1504.5410215648567,1502.4328690172945,1241.682882633145
8521,1028.8690782322078,1300.5395646226,1851.4475340961978,1600.8082614660977,1185.4078273304551,1017.8810592012956,1478.4963592965319,1476.0980998426417,1217.6622159119754
8522,1015.0003172928681,1283.9159717314124,1825.6821897542218,1580.623933981466,1169.1092469221112,1004.3605162900434,1459.229180038043,1456.616306867501,1199.8923371223375
8523,1003.9789208368353,1270.7053317485886,1805.2066709922235,1564.5836059103763,1156.1568918316618,993.6158459927119,1443.9177025292697,1441.1342775072342,1185.7707526511026
8524,1009.3626719349855,1277.1584883697592,1815.2085883590344,1572.4190135387944,1162.4838809949697,998.8644214108348,1451.397079954899,1448.6969664008277,1192.6688890358996
8525,1018.11350395415,1287.6475486096774,1831.4658590149158,1585.1548058716762,1172.7678667041537,1007.3955367961076,1463.5541753083783,1460.9894774984853,1203.8812262424588
8526,1130.1899277486218,1421.9863586885683,2039.6811180645304,1748.2686738710233,1304.480181386302,1116.6579362188622,1619.2563723066078,1618.4260138486432,1347.4834178668439
8527,1364.460205989652,1702.7910930853752,2474.907769844861,2089.221123524958,1579.7948244100828,1345.0461364079713,1944.7164091151167,1947.5112926909783,1647.6511449310055
8528,1384.987301290765,1727.3956036841828,2513.0429486893895,2119.0958625645962,1603.9182853867526,1365.0578356560854,1973.2336808852833,1976.3462133292671,1673.9522685136785
8529,1247.218993596195,1562.2615826682131,2257.097381332102,1918.5905217000893,1442.0128454918256,1230.748626337225,1781.839028392538,1782.8196495085745,1497.4313709732392
8530,1247.9968642644353,1563.193966272443,2258.5425072311205,1919.7226196846984,1442.926999805182,1231.506966162632,1782.9196853935823,1783.9123437576407,1498.4280474282666
8531,1224.3608422728412,1534.8629849487343,2214.6315732874477,1885.3232086342834,1415.1499253680106,1208.4643994195453,1750.0833365184749,1750.7102365751641,1468.1434929754996
8532,1206.8958139833996,1513.9287773878264,2182.1850937650142,1859.90494293165,1394.6250083148934,1191.437884544391,1725.820042033909,1726.1766775263,1445.7657595126177
8533,1168.2604348019127,1467.6190300701774,2110.4083970040115,1803.6757563948768,1349.2206757324404,1153.7725657462242,1672.1458328045999,1671.9046007328543,1396.2627067129054
8534,1168.4972891784414,1467.9029321972046,2110.8484243861876,1804.0204696913952,1349.4990272101109,1154.0034731629416,1672.4748828005368,1672.2373159587473,1396.566185414436
8535,1202.7048547094955,1508.90534370852,2174.3991416321855,1853.8055015446919,1389.6997891830194,1187.35215223204,1719.9977509187531,1720.2895329357655,1440.3959331355302
8536,1298.50052209717,1623.7294568616394,2352.368058070249,1993.224670323998,1502.278944200403,1280.742573863228,1853.081903412101,1854.856086366525,1563.1377848046875
8537,1418.5217914352802,1767.5912429640175,2575.343228410497,2167.901313467355,1643.3280485562093,1397.7503389726412,2019.8214788711614,2023.4529445924163,1716.9196127304224
8538,1442.2072290881645,1795.9814556667463,2619.345966628149,2202.3726431192017,1671.1631963232544,1420.8410806443953,2052.7264784648455,2056.724467181734,1747.2674828835088
8539,1456.2361649296176,1812.797039924413,2645.4088834444033,2222.7900860705436,1687.6500144215338,1434.5177767727084,2072.2161807421694,2076.4312618204285,1765.2425918741822
8540,1350.257463339523,1685.7671777704654,2448.521955237369,2068.550725492717,1563.1037483929374,1331.199997427103,1924.9852456896951,1927.560347310981,1629.4533393392087
8541,1261.4668919368132,1579.3396232087791,2283.5670860520227,1939.3266384543278,1458.7569885173039,1244.638787235669,1801.6329243711416,1802.834026208616,1515.6870340153275
8542,1179.7436120927605,1481.3831770776371,2131.7418108780225,1820.3881513965887,1362.7157160779163,1164.967422445933,1688.098839442142,1688.0353051018767,1410.9759654871245
8543,1092.109196765409,1376.341432538886,1968.9348451373294,1692.8467116365289,1259.7276718684657,1079.5333394648792,1566.3527082116686,1564.93306515612,1298.691029220716
8544,1053.6595523108401,1330.2543135078986,1897.503205819904,1636.8878398430686,1214.541614905193,1042.0490919503256,1512.9365309935617,1510.921894547008,1249.425956122204
8545,1036.1297724652252,1309.242492415861,1864.9364310419114,1611.3753359730417,1193.9406017646552,1024.9594513065722,1488.5832803949988,1486.2973773788349,1226.9652572589036
8546,1020.0926863882382,1290.0198674624992,1835.142778471017,1588.0352698566132,1175.093803692026,1009.3250257494706,1466.3037549506853,1463.7696842242044,1206.417129205251
8547,1028.9261618409396,1300.6079870776748,1851.5535838609671,1600.8913398505103,1185.4749120391023,1017.936709549929,1478.5756627128187,1476.1782866057167,1217.7353564623445
8548,1030.7835091101228,1302.834269944292,1855.00415829674,1603.594487283641,1187.6576682309067,1019.7474223860594,1481.1559828248417,1478.7873484490517,1220.1151534743492
8549,1057.8275077424196,1335.2501739590407,1905.2464214803629,1642.9538018810842,1219.4397999007465,1046.1123980027796,1518.7268640155871,1516.7767250688403,1254.7663079491429
8550,1161.575688621174,1459.6064542117022,2097.9894946998493,1793.9469055873806,1341.3647559705614,1147.2556607405918,1662.8590476674758,1662.514371731567,1387.6976207696996
8551,1398.2494423880596,1743.2920803363652,2537.681316426654,2138.3973272178564,1619.5039656076813,1377.986989787831,1991.6581133915884,1994.9758723445661,1690.9448924993956
8552,1424.5939538148525,1774.8695539687783,2586.624074283778,2176.7386216122727,1650.4640592805163,1403.670040983238,2028.2572318245495,2031.9826619123469,1724.6998023196688
8553,1343.5394893865378,1677.7147739157526,2436.041322473118,2058.7735156256376,1555.2087793230398,1324.6506989349525,1915.6522988624938,1918.1234424326797,1620.8456790457883
8554,1231.4622135979057,1543.374942606189,2227.8244805911936,1895.658407650404,1423.4954633765833,1215.3874689099796,1759.9489182311856,1760.6857092651628,1477.242395771398
8555,1261.383396509116,1579.2395426028486,2283.411968485644,1939.2051208174257,1458.6588646151035,1244.557388218265,1801.5169283294085,1802.7167381074019,1515.580052314788
8556,1256.491246041387,1573.3756360798607,2274.323345361696,1932.0851792756666,1452.909604957608,1239.7880702801638,1794.7205071903102,1795.8446128301407,1509.3117979831684
8557,1226.3442846777305,1537.2404099549196,2218.3164069050986,1888.209872498654,1417.4808686774238,1210.3980413840002,1752.8388343261763,1753.4964273876797,1470.6848541883194
8558,1192.1273472109142,1496.2267649062042,2154.748278503691,1838.411200910603,1377.269092797125,1177.0402256904995,1705.3029462440918,1705.4310454197089,1426.8430983171645
8559,1249.2620755922962,1564.7104938214916,2260.893013211452,1921.5639838765328,1444.4138773028103,1232.7404104569684,1784.677380515763,1785.6896175362428,1500.049147686444
8560,1339.5683446059588,1672.9548177500183,2428.6637410762664,2052.993988017463,1550.541886382673,1320.779261994951,1910.1353850816968,1912.5450767208522,1615.7574983701218
8561,1454.3745576896335,1810.565650904432,2641.95039484708,2220.0807387579794,1685.4622519081886,1432.7029109254859,2069.629942464752,2073.8162158902965,1762.8573366121498
8562,1440.2893902336089,1793.6826654223632,2615.7830110983673,2199.581457398111,1668.9093503655702,1418.9713950507578,2050.06212040422,2054.0304313058864,1744.810178721113
8563,1425.06766256791,1775.4373582228327,2587.504129048131,2177.428048205309,1651.0207622358569,1404.131855816673,2028.9153318164228,2032.648092364133,1725.3067597227302
8564,1327.1530857038786,1658.073444386559,2405.598708655128,2034.9250593956385,1535.951462884062,1308.6757264683033,1892.8874838558274,1895.1050541607249,1599.849974489878
8565,1241.855690357889,1555.8329355831888,2247.1334519407305,1910.7848734929535,1435.7098866719136,1225.5199853723439,1774.3880581608025,1775.2856842316046,1490.5594341885742
8566,1160.2738415444257,1458.0460137437249,2095.5709269301888,1792.0522224324159,1339.8348241076822,1145.9865005508639,1661.0504563229024,1660.685634806514,1386.0295795612856
8567,1087.0551674072467,1370.2834921880735,1959.5454838744836,1685.4911746762857,1253.7881719924185,1074.6062071052806,1559.3313967875774,1557.8335445805865,1292.2153613880503
8568,1046.4636096339962,1321.6289992457673,1884.1346041297495,1626.4150035035182,1206.0849365584138,1035.0338256136479,1502.939566009092,1500.8135751301236,1240.2058801756943
8569,1043.0752288589777,1317.567564860201,1877.8396800329294,1621.4836194018853,1202.1029084048332,1031.730520591038,1498.2322572542691,1496.0538324920765,1235.8643881037945
8570,1034.0304588545523,1306.7261800381805,1861.0363322301023,1608.3200353880723,1191.4734865093315,1022.912847440414,1485.666808488566,1483.3484194054506,1224.2754316453352
8571,1033.7782685831403,1306.4238957590433,1860.567813866346,1607.953002525592,1191.177112274114,1022.666989183765,1485.3164530972085,1482.9941614670895,1223.9523032437053
8572,1036.3598108884726,1309.5182246975062,1865.3637957656078,1611.7101294624658,1194.2109431278602,1025.1837139055424,1488.9028613263042,1486.6205180658533,1227.2600027603903
8573,1072.677765954282,1353.050224585248,1932.8351886434448,1664.56658158726,1236.8918367920987,1060.5897946696384,1539.3575885809796,1537.637251641927,1273.7937675451246
8574,1132.014047245558,1424.1728135589476,2043.0699620402138,1750.9234622445704,1306.6238882700877,1118.4362555684747,1621.790530728553,1620.9883998149644,1349.8206405286337
8575,1316.321683945565,1645.090538843761,2385.4761614982576,2019.1612459472958,1523.222389734334,1298.116280465677,1877.839956523651,1879.8899150715883,1585.9718279698711
8576,1383.9376444854283,1726.1374474953423,2511.0928992834847,2117.568212272111,1602.6847277590905,1364.0345337230062,1971.7754449320666,1974.8717343425749,1672.6073557068942
8577,1365.1418013177924,1703.6080776235833,2476.174035692851,2090.2131042343635,1580.5958358566165,1345.710618182698,1945.6633155782442,1948.4687465784407,1648.5244649354108
8578,1341.1513497555652,1674.8522643400065,2431.604643508223,2055.2978632150575,1552.4022354672475,1322.3225209167538,1912.3345753423105,1914.7687633744836,1617.785784080353
8579,1283.2361947234624,1605.4330881284707,2324.010034404513,1971.0092623368582,1484.3402928552812,1265.8615045182228,1831.8759331703582,1833.4139065568052,1543.5797833060294
8580,1303.4983198407606,1629.7199959880497,2361.6529524006355,2000.498368875715,1508.152360632111,1285.6148864764118,1860.025095052984,1861.876616996343,1569.5414037369899
8581,1271.7283096019692,1591.639325431501,2302.6307183935123,1954.2609080344303,1470.8162158448683,1254.6425603541802,1815.8886011735276,1817.2484944843623,1528.8348666816505
8582,1258.8061141745845,1576.1503198177495,2278.623900747932,1935.4541937599856,1455.6300400828982,1242.0448165075795,1797.9364382657072,1799.096365595435,1512.2778110481302
8583,1300.221550300725,1625.7923428206147,2355.565379336424,1995.7294216152475,1504.3014981029005,1282.4203903444131,1855.4728422314981,1857.2736574323676,1565.342917815811
8584,1358.9631396681982,1696.2021127847274,2464.6953357808216,2081.220799103601,1573.3346670937888,1339.6870908948001,1937.0796084899926,1939.789427088594,1640.607819095476
8585,1359.6379190430575,1697.0109274775534,2465.9489389703313,2082.2028600059125,1574.127668425857,1340.3449278517796,1938.0170458884888,1940.7373064371818,1641.4724058998374
8586,1374.0033925777798,1714.2298978509605,2492.637074549031,2103.110093432524,1591.0099859258623,1354.3497118563641,1957.974283231982,1960.916843932811,1659.8787166426862
8587,1347.779864321732,1682.7974389740793,2443.9190788799256,2064.9448756140273,1560.1920717847875,1328.7846061759712,1921.5432406962263,1924.0800024300552,1626.2788211231953
8588,1250.7666972791667,1566.5139871895858,2263.68829507089,1923.7537812925457,1446.1821100710333,1234.2072539746775,1786.767676533117,1787.803196992816,1501.977001596169
8589,1211.383267225045,1519.3075993412535,2190.521871541718,1866.4358959271997,1399.8986674260095,1195.8126664287481,1732.0542374605254,1732.4803145578803,1451.5154800916216
8590,1129.8976937516816,1421.6360765678116,2039.1382065822045,1747.8433621418658,1304.1367477286008,1116.373039657948,1618.8503861605418,1618.0155054943937,1347.108981914955
8591,1053.7515676801393,1330.3646064205568,1897.6741517093826,1637.0217572388383,1214.6497514504752,1042.1387969899138,1513.064363366084,1511.0511508218153,1249.5438543227988
8592,1020.0381587619868,1289.9545086994424,1835.0414772031775,1587.9559113998605,1175.0297227763033,1009.2718672074923,1466.2280024336349,1463.6930879132071,1206.3472636048984
8593,991.4452347464905,1255.6820073216156,1781.9216248799974,1546.3423206402929,1141.4272925942155,981.3968567577056,1426.505276305432,1423.5278973341603,1169.7114894200936
8594,983.3521422189816,1245.9813371610683,1766.8863007674263,1534.5637896919873,1131.9162829309364,973.506966285044,1415.2619456888706,1412.1593292379039,1159.3419060177853
8595,965.1595109167502,1224.1749986056234,1733.0880824522635,1508.0865845820636,1110.5362861586445,955.771117115369,1389.9878285549162,1386.603688164174,1136.0319034502008
8596,975.1568103922518,1236.1581193197896,1751.6610367776568,1522.6364616372712,1122.2851215506773,965.5174035461735,1403.8765791028404,1400.6471430585284,1148.8413246148166
8597,988.624282082149,1252.3007125641075,1776.680867101629,1542.2367604792403,1138.1121064698746,978.6467328125553,1422.5862671811628,1419.5652350574255,1166.097036251861
8598,1029.7117004566219,1301.5495617579597,1853.0129552507756,1602.0345976181006,1186.3980777312324,1018.7025247953017,1479.6669724115736,1477.2817522110172,1218.7418577674218
8599,1143.0703754621582,1437.4253239993545,2063.610376926921,1767.014629327017,1319.617295197172,1129.2149805567608,1637.1505371935616,1636.5194986869635,1363.9869826500942
8600,1209.3614850829483,1516.884218954794,2186.765810470118,1863.493433147925,1397.522667222729,1193.841647364465,1729.2454761642732,1729.6402669641952,1448.9249946285543
8601,1223.657095096536,1534.0194484130345,2213.324153799398,1884.298988551822,1414.3228810494645,1207.7783219871399,1749.1056555952957,1749.721665436359,1467.241790070951
8602,1221.9744066301892,1532.0025178343335,2210.1980599871727,1881.8500361754768,1412.3453840408347,1206.1378826057833,1746.7679802644493,1747.3579511516864,1465.0857813100754
