component_type,excel_row,record_kind,unit_sequence,source,plant_name,state,district,commissioning_date,capacity_mw,implementing_agency,duplicate_group_size,component_id,original_component_id,bus,allocated_districts,allocation_method,allocation_confidence,allocation_source_url,allocation_notes,allocation_share,original_capacity_mw
StorageUnit,79.0,unit,3.0,Hydro,Kadmparai Power House,Tamil Nadu,Coimbatore,1988-04-12,100.0,Tamil Nadu Generation & Distribution Co. Limited (TANGEDCO),1.0,kadmparai_power_house__unit_03,kadmparai_power_house__unit_03,Coimbatore,Coimbatore,District carried from original workbook,Existing,,No online correction applied because a single district was already provided.,1.0,100.0
StorageUnit,80.0,unit,4.0,Hydro,Kadmparai Power House,Tamil Nadu,Coimbatore,1989-12-16,100.0,Tamil Nadu Generation & Distribution Co. Limited (TANGEDCO),1.0,kadmparai_power_house__unit_04,kadmparai_power_house__unit_04,Coimbatore,Coimbatore,District carried from original workbook,Existing,,No online correction applied because a single district was already provided.,1.0,100.0
Generator,,july_2026_capacity_overlay,1.0,Diesel,"Madurai P, Samayanallur DG",Tamil Nadu,Madurai,,15.142857142857142,,7.0,additional_2026_07__diesel_samayanallur__unit_01,diesel_samayanallur,Madurai,Madurai,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,CEA unit-level total is 106.001 MW; 106.00 MW is used to reconcile to the rounded July 2026 state total. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,106.0
Generator,,july_2026_capacity_overlay,2.0,Diesel,"Madurai P, Samayanallur DG",Tamil Nadu,Madurai,,15.142857142857142,,7.0,additional_2026_07__diesel_samayanallur__unit_02,diesel_samayanallur,Madurai,Madurai,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,CEA unit-level total is 106.001 MW; 106.00 MW is used to reconcile to the rounded July 2026 state total. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,106.0
Generator,,july_2026_capacity_overlay,3.0,Diesel,"Madurai P, Samayanallur DG",Tamil Nadu,Madurai,,15.142857142857142,,7.0,additional_2026_07__diesel_samayanallur__unit_03,diesel_samayanallur,Madurai,Madurai,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,CEA unit-level total is 106.001 MW; 106.00 MW is used to reconcile to the rounded July 2026 state total. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,106.0
Generator,,july_2026_capacity_overlay,4.0,Diesel,"Madurai P, Samayanallur DG",Tamil Nadu,Madurai,,15.142857142857142,,7.0,additional_2026_07__diesel_samayanallur__unit_04,diesel_samayanallur,Madurai,Madurai,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,CEA unit-level total is 106.001 MW; 106.00 MW is used to reconcile to the rounded July 2026 state total. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,106.0
Generator,,july_2026_capacity_overlay,5.0,Diesel,"Madurai P, Samayanallur DG",Tamil Nadu,Madurai,,15.142857142857142,,7.0,additional_2026_07__diesel_samayanallur__unit_05,diesel_samayanallur,Madurai,Madurai,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,CEA unit-level total is 106.001 MW; 106.00 MW is used to reconcile to the rounded July 2026 state total. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,106.0
Generator,,july_2026_capacity_overlay,6.0,Diesel,"Madurai P, Samayanallur DG",Tamil Nadu,Madurai,,15.142857142857142,,7.0,additional_2026_07__diesel_samayanallur__unit_06,diesel_samayanallur,Madurai,Madurai,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,CEA unit-level total is 106.001 MW; 106.00 MW is used to reconcile to the rounded July 2026 state total. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,106.0
Generator,,july_2026_capacity_overlay,7.0,Diesel,"Madurai P, Samayanallur DG",Tamil Nadu,Madurai,,15.142857142857142,,7.0,additional_2026_07__diesel_samayanallur__unit_07,diesel_samayanallur,Madurai,Madurai,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,CEA unit-level total is 106.001 MW; 106.00 MW is used to reconcile to the rounded July 2026 state total. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,106.0
Generator,,july_2026_capacity_overlay,1.0,Diesel,"Samalpati, Samalpatti DG",Tamil Nadu,Krishnagiri,,15.1,,7.0,additional_2026_07__diesel_samalpatti__unit_01,diesel_samalpatti,Vellore,Krishnagiri,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,District confirmed by the Krishnagiri district government. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,105.7
Generator,,july_2026_capacity_overlay,2.0,Diesel,"Samalpati, Samalpatti DG",Tamil Nadu,Krishnagiri,,15.1,,7.0,additional_2026_07__diesel_samalpatti__unit_02,diesel_samalpatti,Vellore,Krishnagiri,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,District confirmed by the Krishnagiri district government. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,105.7
Generator,,july_2026_capacity_overlay,3.0,Diesel,"Samalpati, Samalpatti DG",Tamil Nadu,Krishnagiri,,15.1,,7.0,additional_2026_07__diesel_samalpatti__unit_03,diesel_samalpatti,Vellore,Krishnagiri,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,District confirmed by the Krishnagiri district government. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,105.7
Generator,,july_2026_capacity_overlay,4.0,Diesel,"Samalpati, Samalpatti DG",Tamil Nadu,Krishnagiri,,15.1,,7.0,additional_2026_07__diesel_samalpatti__unit_04,diesel_samalpatti,Vellore,Krishnagiri,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,District confirmed by the Krishnagiri district government. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,105.7
Generator,,july_2026_capacity_overlay,5.0,Diesel,"Samalpati, Samalpatti DG",Tamil Nadu,Krishnagiri,,15.1,,7.0,additional_2026_07__diesel_samalpatti__unit_05,diesel_samalpatti,Vellore,Krishnagiri,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,District confirmed by the Krishnagiri district government. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,105.7
Generator,,july_2026_capacity_overlay,6.0,Diesel,"Samalpati, Samalpatti DG",Tamil Nadu,Krishnagiri,,15.1,,7.0,additional_2026_07__diesel_samalpatti__unit_06,diesel_samalpatti,Vellore,Krishnagiri,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,District confirmed by the Krishnagiri district government. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,105.7
Generator,,july_2026_capacity_overlay,7.0,Diesel,"Samalpati, Samalpatti DG",Tamil Nadu,Krishnagiri,,15.1,,7.0,additional_2026_07__diesel_samalpatti__unit_07,diesel_samalpatti,Vellore,Krishnagiri,Plant location from CEA station list,High,CEA List of Power Stations as on 31.03.2025,District confirmed by the Krishnagiri district government. Diesel operating assumptions use the model oil-and-gas UC defaults.,0.14285714285714285,105.7
Generator,,july_2026_capacity_overlay,1.0,Solar,SWELECT AAI solar project,Tamil Nadu,Tiruvannamalai,,5.0,,1.0,additional_2026_07__solar_swelect_tiruvannamalai,solar_swelect_tiruvannamalai,Villupuram,Tiruvannamalai,Project-level commissioning disclosure,High,NSE filing SWELECTES 02.05.2026,Commissioned at Perumpoondi and Nedumpirai villages in Tiruvannamalai district.,1.0,5.0
Generator,,july_2026_capacity_overlay,1.0,Solar,Orient Green solar project,Tamil Nadu,Tiruvannamalai,,17.6,,1.0,additional_2026_07__solar_orient_tiruvannamalai,solar_orient_tiruvannamalai,Villupuram,Tiruvannamalai,Company annual-report commissioning disclosure,Medium,Orient Green Power Annual Report 2025-26,Reported as commissioned in Q1 FY2026-27; included in the July 2026 capacity overlay.,1.0,17.6
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Ariyalur,,0.41591556,,1.0,additional_2026_07__solar_residual_ariyalur,solar_residual_ariyalur,Trichy,Ariyalur,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.41591556
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Coimbatore,,1.271805818,,1.0,additional_2026_07__solar_residual_coimbatore,solar_residual_coimbatore,Coimbatore,Coimbatore,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,1.271805818
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Cuddalore,,3.892912096,,1.0,additional_2026_07__solar_residual_cuddalore,solar_residual_cuddalore,Villupuram,Cuddalore,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,3.892912096
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Dharmapuri,,0.225063066,,1.0,additional_2026_07__solar_residual_dharmapuri,solar_residual_dharmapuri,Vellore,Dharmapuri,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.225063066
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Dindigul,,17.665932017,,1.0,additional_2026_07__solar_residual_dindigul,solar_residual_dindigul,Madurai,Dindigul,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,17.665932017
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Erode,,1.075922331,,1.0,additional_2026_07__solar_residual_erode,solar_residual_erode,Erode,Erode,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,1.075922331
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Kancheepuram,,0.636508136,,1.0,additional_2026_07__solar_residual_kanchipuram,solar_residual_kanchipuram,Chennai South,Kancheepuram,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.636508136
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Kanniyakumari,,0.021407529,,1.0,additional_2026_07__solar_residual_kanyakumari,solar_residual_kanyakumari,Tirunelveli,Kanniyakumari,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.021407529
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Karur,,9.870328894,,1.0,additional_2026_07__solar_residual_karur,solar_residual_karur,Trichy,Karur,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,9.870328894
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Krishnagiri,,0.157209025,,1.0,additional_2026_07__solar_residual_krishnagiri,solar_residual_krishnagiri,Vellore,Krishnagiri,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.157209025
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Madurai,,1.536830845,,1.0,additional_2026_07__solar_residual_madurai,solar_residual_madurai,Madurai,Madurai,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,1.536830845
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Nagapattinam,,0.079592272,,1.0,additional_2026_07__solar_residual_nagapattinam,solar_residual_nagapattinam,Trichy,Nagapattinam,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.079592272
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Namakkal,,1.670532562,,1.0,additional_2026_07__solar_residual_namakkal,solar_residual_namakkal,Erode,Namakkal,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,1.670532562
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Perambalur,,0.812917826,,1.0,additional_2026_07__solar_residual_perambalur,solar_residual_perambalur,Trichy,Perambalur,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.812917826
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Pudukkottai,,0.220483241,,1.0,additional_2026_07__solar_residual_pudukkottai,solar_residual_pudukkottai,Trichy,Pudukkottai,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,0.220483241
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Ramanathapuram,,28.81367749,,1.0,additional_2026_07__solar_residual_ramanathapuram,solar_residual_ramanathapuram,Madurai,Ramanathapuram,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,28.81367749
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Sivagangai,,2.637806403,,1.0,additional_2026_07__solar_residual_sivaganga,solar_residual_sivaganga,Madurai,Sivagangai,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,2.637806403
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Theni,,5.954644568,,1.0,additional_2026_07__solar_residual_theni,solar_residual_theni,Madurai,Theni,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,5.954644568
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Thoothukudi,,43.14300798,,1.0,additional_2026_07__solar_residual_thoothukudi,solar_residual_thoothukudi,Tirunelveli,Thoothukudi,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,43.14300798
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Tiruchirappalli,,4.273855636,,1.0,additional_2026_07__solar_residual_tiruchirappalli,solar_residual_tiruchirappalli,Trichy,Tiruchirappalli,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,4.273855636
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Tirunelveli,,30.460388786,,1.0,additional_2026_07__solar_residual_tirunelveli,solar_residual_tirunelveli,Tirunelveli,Tirunelveli,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,30.460388786
Generator,,july_2026_capacity_overlay,1.0,Solar,Post-April 2026 ground-mounted solar residual,Tamil Nadu,Tiruppur,,10.415239148,,1.0,additional_2026_07__solar_residual_tiruppur,solar_residual_tiruppur,Coimbatore,Tiruppur,Scaled existing unspecified-utility solar allocation weight,Low,Validated workbook Solar District Evidence,Temporary district proxy pending a district-level commissioning register.,1.0,10.415239148
