date,reported_page_date,reservoir,full_depth_ft,full_capacity_mcft,current_level_ft,current_storage_mcft,current_inflow_cusec,current_outflow_cusec,last_year_level_ft,last_year_storage_mcft,source_url,date_validation,storage_fraction_gross,storage_fraction,inflow_mcft_per_day,outflow_mcft_per_day,current_storage_m3,full_capacity_m3,inflow_m3_per_day,outflow_m3_per_day,agriculture_storage_bcm,cwc_live_capacity_bcm,cwc_nonlive_offset_bcm,calibrated_live_storage_bcm,live_soc_fraction,live_capacity_source,soc_calibration_rule
2025-09-28,2025-09-28,Krishnagiri,52.0,1666.0,49.55,1394.0,699.0,346.0,47.55,1195.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-28,verified,0.8367346938775511,0.8367346938775511,60.393600000000006,29.8944,39473684.149248004,47175866.422272004,1710156.3063386115,846515.1387598849,0.039473684149248005,,0.0,,,,
2025-09-28,2025-09-28,Sathanur,119.0,7321.0,114.05,6242.0,477.0,963.0,94.4,2985.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-28,verified,0.8526157628739244,0.8526157628739244,41.2128,83.20320000000001,176753756.427264,207307633.900032,1167016.5352267777,2356052.2503634947,0.176753756427264,0.207,0.0,0.176753756427264,0.8538828812911305,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-28,2025-09-28,Sholayar,160.0,5046.0,160.53,5076.0,893.0,1184.0,159.86,5037.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-28,verified,1.0059453032104637,1.0059453032104637,77.15520000000001,102.2976,143736313.300992,142886807.903232,2184791.9621750787,2896745.4459297797,0.143736313300992,0.143,0.0,0.143,1.0,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-28,2025-09-28,Parambikulam,72.0,13408.0,71.02,13183.0,1661.0,1020.0,70.6,13087.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-28,verified,0.9832189737470167,0.9832189737470167,143.5104,88.128,373300988.62233603,379672279.10553604,4063761.9811565573,2495507.056459776,0.373300988622336,0.38,0.0,0.373300988622336,0.9823710226903579,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-28,2025-09-28,Aliyar,120.0,3864.0,118.9,3787.0,230.0,265.0,117.8,3710.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-28,verified,0.980072463768116,0.980072463768116,19.872,22.896,107235898.043904,109416295.231488,562712.375476224,648342.519570432,0.10723589804390402,0.095,0.014416,0.09281989804390402,0.9770515583568844,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-09-28,2025-09-28,Thirumurthy,60.0,1744.0,47.85,1247.0,877.0,1138.0,42.11,1033.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-28,verified,0.7150229357798165,0.7150229357798165,75.7728,98.3232,35311107.700224005,49384580.456448,2145646.7534462977,2784202.9708345346,0.035311107700224005,,0.0,,,,
2025-09-29,2025-09-29,METTUR,120.0,93470.0,118.14,90534.0,6723.0,12126.0,96.19,60014.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.9685888520380871,0.9685888520380871,580.8672,1047.6864,2563637389.360128,2646775650.9542403,16448327.392724585,29667175.065324754,2.563637389360128,2.647,0.0,2.563637389360128,0.9685067583529008,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-29,2025-09-29,Krishna Raja Sagar,124.8,49452.0,123.44,47570.0,5978.0,6405.0,124.14,48530.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.9619428941195503,0.9619428941195503,516.4992,553.392,1347032392.3814402,1400324697.6675842,14625628.611290727,15670316.369240066,1.3470323923814402,,0.0,,,,
2025-09-29,2025-09-29,Kabini,65.0,19516.0,62.89,18173.0,1271.0,1850.0,63.66,18654.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.931184668989547,0.931184668989547,109.8144,159.84,514602053.11641604,552631578.089472,3109597.518392525,4526164.75926528,0.514602053116416,,0.0,,,,
2025-09-29,2025-09-29,Harangi,129.0,8500.0,126.9,7789.0,1158.0,1600.0,127.75,8077.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.9163529411764706,0.9163529411764706,100.05120000000001,138.24,220559918.10508803,240693196.032,2833134.481745511,3914520.8728780807,0.22055991810508802,,0.0,,,,
2025-09-29,2025-09-29,Hemavathy,117.0,37103.0,113.75,34011.0,3806.0,6275.0,116.07,36204.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.9166644206667924,0.9166644206667924,328.83840000000004,542.1600000000001,963084269.4405121,1050639959.1029761,9311666.526358735,15352261.548318723,0.9630842694405121,,0.0,,,,
2025-09-29,2025-09-29,BHAVANISAGAR,105.0,32800.0,98.44,27525.0,1981.0,2700.0,89.04,20968.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.8391768292682927,0.8391768292682927,171.1584,233.28,779421202.4448,928792568.2176001,4846666.1557321735,6605753.97298176,0.7794212024448001,0.792,0.0,0.7794212024448001,0.9841176798545455,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-29,2025-09-29,AMARAVATHI,90.0,4047.0,78.25,3033.0,422.0,1565.0,85.96,3685.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.7494440326167532,0.7494440326167532,36.4608,135.216,85884995.71353601,114598278.15782401,1032454.8802215937,3828890.7287838724,0.08588499571353601,,0.0,,,,
2025-09-29,2025-09-29,Periyar,152.0,10570.0,131.2,4978.0,1018.0,1000.0,126.25,3888.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.4709555345316935,0.4709555345316935,87.9552,86.4,140961262.33497602,299309068.47744,2490613.9053686787,2446575.5455488004,0.14096126233497602,,0.0,,,,
2025-09-29,2025-09-29,Vaigai,71.0,6091.0,66.34,4931.0,784.0,1800.0,57.25,3097.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.8095550812674438,0.8095550812674438,67.7376,155.52,139630370.545152,172477912.591872,1918115.2277102594,4403835.9819878405,0.139630370545152,0.172,0.0,0.139630370545152,0.8118044799136745,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-29,2025-09-29,Papanasam (TN EB Dam),143.0,5500.0,85.6,2330.0,823.0,750.0,98.9,2989.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.42363636363636364,0.42363636363636364,71.1072,64.8,65978252.559360005,155742656.256,2013531.6739866626,1834931.6591616,0.06597825255936,,0.0,,,,
2025-09-29,2025-09-29,Manimuthar,118.0,5511.0,91.55,3057.0,60.0,50.0,64.95,1261.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.5547087642896026,0.5547087642896026,5.184,4.32,86564600.031744,156054141.56851202,146794.53273292803,122328.77727744002,0.086564600031744,0.156,0.0,0.086564600031744,0.5549012822547692,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-29,2025-09-29,Pechiparai,48.0,4350.0,40.17,3226.0,756.0,413.0,43.62,3705.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.7416091954022989,0.7416091954022989,65.3184,35.6832,91350147.105792,123178282.6752,1849611.112434893,1010435.7003116545,0.091350147105792,,0.0,,,,
2025-09-29,2025-09-29,Perunchani,77.0,2890.0,59.4,1398.0,545.0,285.0,62.8,1644.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.48373702422145326,0.48373702422145326,47.088,24.624000000000002,39586951.535616,81835686.65088001,1333383.672324096,697274.0304814081,0.039586951535616005,,0.0,,,,
2025-09-29,2025-09-29,Krishnagiri,52.0,1666.0,49.75,1416.0,603.0,346.0,47.4,1180.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.8499399759903962,0.8499399759903962,52.0992,29.8944,40096654.774272,47175866.422272004,1475285.0539659266,846515.1387598849,0.040096654774272,,0.0,,,,
2025-09-29,2025-09-29,Sathanur,119.0,7321.0,114.05,6242.0,500.0,500.0,94.4,2985.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.8526157628739244,0.8526157628739244,43.2,43.2,176753756.427264,207307633.900032,1223287.7727744002,1223287.7727744002,0.176753756427264,0.207,0.0,0.176753756427264,0.8538828812911305,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-29,2025-09-29,Sholayar,160.0,5046.0,160.36,5066.0,931.0,1046.0,159.71,5029.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,1.0039635354736425,1.0039635354736425,80.4384,90.37440000000001,143453144.835072,142886807.903232,2277761.832905933,2559118.020644045,0.14345314483507202,0.143,0.0,0.143,1.0,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-29,2025-09-29,Parambikulam,72.0,13408.0,71.29,13245.0,1749.0,1020.0,70.52,13069.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.9878430787589498,0.9878430787589498,151.11360000000002,88.128,375056633.11104,379672279.10553604,4279060.629164852,2495507.056459776,0.37505663311104004,0.38,0.0,0.37505663311104004,0.9869911397658948,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-29,2025-09-29,Aliyar,120.0,3864.0,119.0,3794.0,352.0,265.0,118.0,3724.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.9818840579710145,0.9818840579710145,30.4128,22.896,107434115.97004801,109416295.231488,861194.5920331776,648342.519570432,0.10743411597004801,0.095,0.014416,0.09301811597004801,0.9791380628426106,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-09-29,2025-09-29,Thirumurthy,60.0,1744.0,47.24,1224.0,876.0,1138.0,41.61,1016.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-29,verified,0.7018348623853211,0.7018348623853211,75.6864,98.3232,34659820.228608005,49384580.456448,2143200.1779007493,2784202.9708345346,0.034659820228608,,0.0,,,,
2025-09-30,2025-09-30,METTUR,120.0,93470.0,117.6,89694.0,6111.0,15532.0,95.3,58920.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.959602011340537,0.959602011340537,527.9904,1341.9648,2539851238.222848,2646775650.9542403,14951023.158848718,38000211.373463966,2.539851238222848,2.647,0.0,2.539851238222848,0.9595206793437281,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-30,2025-09-30,Krishna Raja Sagar,124.8,49452.0,123.3,47379.0,5977.0,6404.0,124.06,48419.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.9580805629701529,0.9580805629701529,516.4128000000001,553.3056,1341623874.682368,1400324697.6675842,14623182.03574518,15667869.793694517,1.341623874682368,,0.0,,,,
2025-09-30,2025-09-30,Kabini,65.0,19516.0,63.4,18491.0,4221.0,850.0,63.43,18509.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.9474789915966386,0.9474789915966386,364.69440000000003,73.44,523606810.33267206,552631578.089472,10326995.377761487,2079589.21371648,0.5236068103326721,,0.0,,,,
2025-09-30,2025-09-30,Harangi,129.0,8500.0,128.3,8263.0,4526.0,1600.0,128.04,8175.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.9721176470588235,0.9721176470588235,391.0464,138.24,233982103.389696,240693196.032,11073200.91915387,3914520.8728780807,0.23398210338969602,,0.0,,,,
2025-09-30,2025-09-30,Hemavathy,117.0,37103.0,113.5,33779.0,6382.0,6275.0,115.7,35847.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.9104115570169528,0.9104115570169528,551.4048,542.1600000000001,956514761.0311681,1050639959.1029761,15614045.131692443,15352261.548318723,0.9565147610311681,,0.0,,,,
2025-09-30,2025-09-30,BHAVANISAGAR,105.0,32800.0,98.32,27434.0,1726.0,2700.0,88.8,20815.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.8364024390243903,0.8364024390243903,149.12640000000002,233.28,776844369.4049281,928792568.2176001,4222789.391617229,6605753.97298176,0.7768443694049281,0.792,0.0,0.7768443694049281,0.980864102784,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-30,2025-09-30,AMARAVATHI,90.0,4047.0,76.97,2930.0,382.0,1565.0,84.81,3584.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.7239930812947862,0.7239930812947862,33.0048,135.216,82968360.51456,114598278.15782401,934591.8583996417,3828890.7287838724,0.08296836051456001,,0.0,,,,
2025-09-30,2025-09-30,Periyar,152.0,10570.0,131.25,4990.0,1155.0,1000.0,125.9,3812.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.4720908230842006,0.4720908230842006,99.792,86.4,141301064.49408,299309068.47744,2825794.755108864,2446575.5455488004,0.14130106449408,,0.0,,,,
2025-09-30,2025-09-30,Vaigai,71.0,6091.0,65.91,4832.0,855.0,2069.0,57.45,3132.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.7933015925135446,0.7933015925135446,73.872,178.76160000000002,136827002.732544,172477912.591872,2091822.0914442241,5061964.803740468,0.136827002732544,0.172,0.0,0.136827002732544,0.7955058298403722,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-30,2025-09-30,Papanasam (TN EB Dam),143.0,5500.0,85.95,2347.0,955.0,750.0,98.0,2943.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.42672727272727273,0.42672727272727273,82.512,64.8,66459638.951424,155742656.256,2336479.6459991043,1834931.6591616,0.06645963895142401,,0.0,,,,
2025-09-30,2025-09-30,Manimuthar,118.0,5511.0,91.55,3057.0,60.0,50.0,64.9,1259.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.5547087642896026,0.5547087642896026,5.184,4.32,86564600.031744,156054141.56851202,146794.53273292803,122328.77727744002,0.086564600031744,0.156,0.0,0.086564600031744,0.5549012822547692,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-30,2025-09-30,Pechiparai,48.0,4350.0,40.34,3249.0,705.0,413.0,43.53,3692.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.7468965517241379,0.7468965517241379,60.912000000000006,35.6832,92001434.577408,123178282.6752,1724835.7596119044,1010435.7003116545,0.092001434577408,,0.0,,,,
2025-09-30,2025-09-30,Perunchani,77.0,2890.0,59.55,1407.0,413.0,285.0,62.73,1638.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.4868512110726644,0.4868512110726644,35.6832,24.624000000000002,39841803.154944,81835686.65088001,1010435.7003116545,697274.0304814081,0.039841803154944004,,0.0,,,,
2025-09-30,2025-09-30,Krishnagiri,52.0,1666.0,49.9,1431.0,525.0,346.0,47.25,1166.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.8589435774309724,0.8589435774309724,45.36,29.8944,40521407.473152004,47175866.422272004,1284452.16141312,846515.1387598849,0.040521407473152006,,0.0,,,,
2025-09-30,2025-09-30,Sathanur,119.0,7321.0,114.05,6242.0,500.0,500.0,94.4,2985.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.8526157628739244,0.8526157628739244,43.2,43.2,176753756.427264,207307633.900032,1223287.7727744002,1223287.7727744002,0.176753756427264,0.207,0.0,0.176753756427264,0.8538828812911305,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-30,2025-09-30,Sholayar,160.0,5046.0,160.09,5052.0,754.0,937.0,159.66,5026.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,1.0011890606420928,1.0011890606420928,65.1456,80.9568,143056708.982784,142886807.903232,1844717.9613437953,2292441.286179226,0.14305670898278403,0.143,0.0,0.143,1.0,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-30,2025-09-30,Parambikulam,72.0,13454.0,71.45,13328.0,1456.0,1020.0,70.46,13055.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.9906347554630593,0.9906347554630593,125.7984,88.128,377406931.37817603,380974854.04876804,3562213.994319053,2495507.056459776,0.37740693137817605,0.38,0.0,0.37740693137817605,0.9931761352057265,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-09-30,2025-09-30,Aliyar,120.0,3864.0,118.95,3791.0,230.0,265.0,118.05,3728.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.9811076604554866,0.9811076604554866,19.872,22.896,107349165.43027201,109416295.231488,562712.375476224,648342.519570432,0.10734916543027201,0.095,0.014416,0.09293316543027201,0.9782438466344422,CWC static live capacity,"Agriculture storage - 0.014416 BCM, clipped to CWC live capacity"
2025-09-30,2025-09-30,Thirumurthy,60.0,1744.0,46.62,1200.0,876.0,1146.0,40.89,993.0,https://tnagriculture.in/ARS/home/reservoir/2025-09-30,verified,0.6880733944954128,0.6880733944954128,75.6864,99.01440000000001,33980215.9104,49384580.456448,2143200.1779007493,2803775.575198925,0.033980215910400006,,0.0,,,,
2025-10-01,2025-10-01,METTUR,120.0,93470.0,87.34,49662.0,6454.0,12403.0,119.59,92819.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.5313148603830106,0.5313148603830106,557.6256000000001,1071.6192,1406271235.451904,2646775650.9542403,15790198.570971958,30344876.49144177,1.406271235451904,2.647,0.0,1.406271235451904,0.5312698282780144,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-10-01,2025-10-01,Krishna Raja Sagar,124.8,49452.0,105.66,27581.0,4834.0,5219.0,123.56,47734.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.5577327509504165,0.5577327509504165,417.6576,450.9216,781006945.853952,1400324697.6675842,11826746.1871829,12768677.772219189,0.781006945853952,,0.0,,,,
2025-10-01,2025-10-01,Kabini,65.0,19516.0,49.47,10949.0,1091.0,1000.0,61.82,18131.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.561026849764296,0.561026849764296,94.2624,86.4,310041153.33580804,552631578.089472,2669213.920193741,2446575.5455488004,0.310041153335808,,0.0,,,,
2025-10-01,2025-10-01,Harangi,129.0,8500.0,123.32,6657.0,507.0,2500.0,128.56,8351.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.7831764705882353,0.7831764705882353,43.8048,216.0,188505247.762944,240693196.032,1240413.8015932417,6116438.863872,0.18850524776294403,,0.0,,,,
2025-10-01,2025-10-01,Hemavathy,117.0,37103.0,95.81,20222.0,1404.0,9980.0,115.95,36088.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.5450233134786945,0.5450233134786945,121.30560000000001,862.272,572623271.783424,1050639959.1029761,3434992.0659505157,24416823.944577027,0.5726232717834241,,0.0,,,,
2025-10-01,2025-10-01,BHAVANISAGAR,105.0,32800.0,53.2,5246.0,573.0,105.0,99.81,28579.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.1599390243902439,0.1599390243902439,49.507200000000005,9.072000000000001,148550177.221632,928792568.2176001,1401887.7875994626,256890.43228262404,0.14855017722163202,0.792,0.0,0.14855017722163202,0.1875633550778182,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-10-01,2025-10-01,AMARAVATHI,90.0,4047.0,42.0,814.0,477.0,,88.49,3910.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.20113664442797133,0.20113664442797133,41.2128,,23049913.125888,114598278.15782401,1167016.5352267777,,0.023049913125888003,,0.0,,,,
2025-10-01,2025-10-01,Periyar,152.0,10570.0,119.1,2466.0,442.0,622.0,132.95,5387.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.23330179754020813,0.23330179754020813,38.1888,53.7408,69829343.69587201,299309068.47744,1081386.3911325696,1521769.9893313537,0.069829343695872,,0.0,,,,
2025-10-01,2025-10-01,Vaigai,71.0,6091.0,41.08,1035.0,608.0,86.0,68.8,5521.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.1699228369725825,0.1699228369725825,52.531200000000005,7.430400000000001,29307936.22272,172477912.591872,1487517.9316936706,210405.49691719684,0.029307936222720002,0.172,0.0,0.029307936222720002,0.1703949780390698,CWC static live capacity,Agriculture storage clipped to CWC live capacity
2025-10-01,2025-10-01,Papanasam (TN EB Dam),143.0,5500.0,54.05,999.0,94.0,805.0,92.0,2642.0,https://tnagriculture.in/ARS/home/reservoir/2025-10-01,verified,0.18163636363636362,0.18163636363636362,8.1216,69.552,28288529.745408002,155742656.256,229978.10128158724,1969493.3141667843,0.028288529745408002,,0.0,,,,
