,Tamil_Nadu_demand
7108,11928.26
7109,12030.97
7110,13346.43
7111,16096.1
7112,16337.03
7113,14720.02
7114,14729.15
7115,14451.73
7116,14246.74
7117,13793.27
7118,13796.05
7119,14197.55
7120,15321.92
7121,16730.63
7122,17008.63
7123,17173.29
7124,15929.4
7125,14887.25
7126,13928.05
7127,12899.47
7128,12448.18
7129,12242.43
7130,12054.2
7131,12157.88
7132,12179.68
7133,12497.1
7134,13714.81
7135,16492.69
7136,16801.9
7137,15850.55
7138,14535.08
7139,14886.27
7140,14828.85
7141,14475.01
7142,14073.4
7143,14744.0
7144,15803.94
7145,17151.44
7146,16986.12
7147,16807.46
7148,15658.22
7149,14657.07
7150,13699.53
7151,12840.15
7152,12363.72
7153,12323.95
7154,12217.79
7155,12214.83
7156,12245.13
7157,12671.4
7158,13367.84
7159,15531.09
7160,16324.71
7161,16104.1
7162,15822.52
7163,15142.76
7164,15380.58
7165,15007.69
7166,14856.02
7167,15342.12
7168,16031.58
7169,16039.5
7170,16208.11
7171,15900.32
7172,14761.66
7173,14299.41
7174,13343.0
7175,12449.26
7176,12053.56
7177,11717.96
7178,11622.97
7179,11409.44
7180,11526.78
7181,11684.85
7182,12167.1
7183,13497.61
7184,14275.68
7185,14443.47
7186,14423.72
7187,14330.0
7188,14070.92
7189,13664.72
7190,13340.39
7191,13490.85
7192,13851.27
7193,14302.14
7194,14180.39
7195,14285.11
7196,13426.19
7197,12892.03
7198,11872.89
7199,11223.23
7200,11013.98
7201,10734.23
7202,10531.54
7203,10316.08
7204,10283.4
7205,10457.37
7206,10959.31
7207,12439.04
7208,13350.8
7209,13419.85
7210,13035.85
7211,12875.06
7212,12195.08
7213,12303.1
7214,12097.03
7215,12353.41
7216,12898.67
7217,13316.32
7218,13745.55
7219,13893.84
7220,13272.13
7221,12845.47
7222,12141.78
7223,11182.97
7224,10722.38
7225,10371.63
7226,10153.84
7227,10134.96
7228,10149.51
7229,10454.23
7230,11848.33
7231,14986.94
7232,15662.1
7233,15163.16
7234,14595.36
7235,14084.18
7236,13865.03
7237,13534.42
7238,13144.74
7239,14158.08
7240,14662.86
7241,15917.84
7242,16499.6
7243,16535.33
7244,15332.36
7245,14583.1
7246,13719.96
7247,12504.83
7248,12066.9
7249,11889.44
7250,11907.84
7251,11935.4
7252,12129.99
7253,12598.42
7254,13406.64
7255,15797.29
7256,16018.35
7257,14818.41
7258,14009.41
7259,13483.2
7260,13274.37
7261,12667.0
7262,12928.87
7263,13869.92
7264,15027.59
7265,16370.32
7266,16908.63
7267,16814.52
7268,15665.39
7269,14843.34
7270,13873.21
7271,12783.05
7272,12424.73
7273,12300.58
7274,12079.94
7275,11891.62
7276,11887.21
7277,12153.89
7278,13261.19
7279,16019.13
7280,16626.14
7281,15771.31
7282,14746.79
7283,14724.23
7284,14469.6
7285,13725.46
7286,13535.28
7287,14154.99
7288,15164.65
7289,16291.63
7290,16525.71
7291,16989.86
7292,15848.55
7293,14920.65
7294,13921.79
7295,12937.37
7296,12549.84
7297,12256.43
7298,12119.24
7299,12048.7
7300,11915.52
7301,12320.5
7302,13656.6
7303,16293.95
7304,16602.06
7305,16038.5
7306,15589.99
7307,15076.5
7308,14827.92
7309,14424.52
7310,14356.87
7311,14766.54
7312,15713.72
7313,16787.57
7314,16533.22
7315,16659.71
7316,15611.86
7317,14694.3
7318,13787.09
7319,12974.17
7320,12579.2
7321,12369.65
7322,12213.67
7323,11999.41
7324,12077.93
7325,12567.41
7326,13133.43
7327,15440.62
7328,15908.77
7329,15852.94
7330,14905.38
7331,14665.09
7332,14477.9
7333,13950.45
7334,13491.71
7335,14195.97
7336,14879.02
7337,16232.61
7338,16415.63
7339,16760.26
7340,15729.88
7341,14862.51
7342,13895.42
7343,12891.48
7344,12550.64
7345,12085.78
7346,12038.61
7347,11934.87
7348,12419.95
7349,12796.86
7350,13380.68
7351,14680.72
7352,15011.14
7353,15247.86
7354,14608.86
7355,13748.94
7356,13538.66
7357,12942.36
7358,12801.23
7359,13046.42
7360,13740.98
7361,14258.62
7362,13909.79
7363,13915.64
7364,13115.87
7365,12640.25
7366,11985.17
7367,11307.28
7368,11009.87
7369,10883.24
7370,11004.51
7371,11016.13
7372,11125.56
7373,11514.66
7374,12485.48
7375,15282.79
7376,16221.42
7377,15735.51
7378,15044.18
7379,13313.41
7380,14386.36
7381,14364.54
7382,14023.64
7383,14702.84
7384,15929.72
7385,16873.95
7386,16726.45
7387,16727.61
7388,15789.76
7389,14943.78
7390,14154.17
7391,13287.04
7392,12968.92
7393,12730.6
7394,12589.48
7395,12414.16
7396,12575.38
7397,12743.33
7398,13956.05
7399,16330.44
7400,16993.66
7401,16231.09
7402,15422.13
7403,15178.01
7404,14674.59
7405,14129.8
7406,14221.43
7407,14979.83
7408,16067.3
7409,17360.49
7410,17203.71
7411,17239.27
7412,16174.93
7413,15172.66
7414,14264.57
7415,13249.15
7416,13058.0
7417,12846.73
7418,12588.01
7419,12395.48
7420,12295.08
7421,12835.27
7422,13825.1
7423,16477.84
7424,16678.56
7425,15876.68
7426,15264.36
7427,15236.53
7428,14941.15
7429,14354.05
7430,13901.68
7431,14605.1
7432,15551.89
7433,16881.67
7434,17443.22
7435,16959.57
7436,16290.25
7437,15104.93
7438,14236.02
7439,13251.63
7440,13094.49
7441,13060.45
7442,12927.75
7443,12779.11
7444,12472.18
7445,12911.7
7446,14007.31
7447,16487.59
7448,17129.13
7449,16444.79
7450,15691.72
7451,15645.31
7452,15595.12
7453,15318.32
7454,14951.76
7455,15562.92
7456,16426.64
7457,17417.35
7458,17255.99
7459,17533.59
7460,16073.68
7461,15642.3
7462,14497.59
7463,13561.28
7464,12842.18
7465,12407.69
7466,12081.62
7467,12040.48
7468,12126.74
7469,12771.18
7470,13756.41
7471,16778.48
7472,17100.88
7473,16107.36
7474,16062.98
7475,15253.2
7476,14642.08
7477,14530.51
7478,14399.49
7479,15193.21
7480,16006.32
7481,17532.39
7482,17395.22
7483,16967.19
7484,15816.98
7485,14928.21
7486,14170.46
7487,13486.0
7488,13251.83
7489,13096.94
7490,12435.18
7491,12327.81
7492,12359.8
7493,12618.79
7494,13312.22
7495,15932.14
7496,16029.98
7497,15337.92
7498,14538.62
7499,14431.44
7500,14198.1
7501,14013.97
7502,14013.97
7503,14349.56
7504,15129.86
7505,16654.3
7506,17066.96
7507,17212.18
7508,16111.43
7509,15305.98
7510,14555.45
7511,13805.64
7512,13391.55
7513,13119.01
7514,12985.8
7515,12944.46
7516,13040.84
7517,13250.71
7518,13429.08
7519,14611.2
7520,14702.49
7521,14602.88
7522,14343.97
7523,13326.47
7524,13017.57
7525,12764.8
7526,12501.3
7527,12832.63
7528,13673.48
7529,14662.17
7530,14897.8
7531,14903.48
7532,14256.47
7533,13656.58
7534,13106.57
7535,12386.72
7536,12204.24
7537,12111.25
7538,12201.49
7539,12070.11
7540,12055.88
7541,12485.72
7542,13366.79
7543,15970.32
7544,16678.47
7545,16391.36
7546,15549.76
7547,15491.74
7548,15026.07
7549,15240.65
7550,14876.94
7551,15434.23
7552,16400.43
7553,17572.73
7554,17550.93
7555,17298.97
7556,16323.23
7557,15452.64
7558,14731.67
7559,14040.38
7560,13539.82
7561,13378.81
7562,13261.14
7563,13095.14
7564,13103.66
7565,13258.63
7566,14215.05
7567,16821.97
7568,17793.95
7569,16703.89
7570,16150.77
7571,15762.59
7572,15617.72
7573,15290.63
7574,14896.27
7575,15629.43
7576,16335.95
7577,17389.97
7578,17103.31
7579,17120.99
7580,16049.47
7581,15226.52
7582,14350.48
7583,13567.51
7584,13065.0
7585,13161.28
7586,12945.18
7587,12753.08
7588,12780.02
7589,12885.64
7590,14107.74
7591,16890.8
7592,17539.03
7593,16344.09
7594,15993.4
7595,15685.86
7596,15302.49
7597,14416.59
7598,14503.5
7599,15470.71
7600,16218.08
7601,17329.79
7602,17032.52
7603,17070.68
7604,16051.07
7605,15247.15
7606,14330.48
7607,13351.98
7608,12830.37
7609,12849.37
7610,12638.24
7611,12682.38
7612,12780.77
7613,12891.18
7614,14039.97
7615,16871.58
7616,17445.72
7617,15411.82
7618,15847.59
7619,15596.95
7620,15350.5
7621,14925.97
7622,14705.72
7623,15774.01
7624,16617.14
7625,17920.59
7626,17729.37
7627,17643.43
7628,16455.57
7629,15630.37
7630,14764.32
7631,13867.55
7632,13386.7
7633,13256.13
7634,13211.68
7635,13198.02
7636,13055.82
7637,13436.01
7638,14651.26
7639,17540.81
7640,18041.41
7641,16967.1
7642,16157.84
7643,16046.96
7644,15723.99
7645,15279.37
7646,14920.54
7647,15736.29
7648,16569.13
7649,17711.79
7650,17651.13
7651,17680.96
7652,16830.78
7653,15744.22
7654,14838.81
7655,13976.42
7656,13545.68
7657,13349.23
7658,13237.88
7659,13100.13
7660,13088.7
7661,13199.68
7662,14048.6
7663,16040.66
7664,16946.39
7665,16717.55
7666,16223.02
7667,16105.35
7668,15662.58
7669,15172.08
7670,15176.21
7671,15870.07
7672,16694.97
7673,17518.03
7674,18066.22
7675,17285.56
7676,16288.68
7677,15599.1
7678,15021.96
7679,14341.16
7680,13887.13
7681,13679.48
7682,13523.54
7683,13370.78
7684,13272.5
7685,13370.65
7686,13852.03
7687,15105.38
7688,15797.84
7689,15345.86
7690,14549.02
7691,13965.57
7692,13733.92
7693,13744.26
7694,13744.26
7695,13433.43
7696,14266.0
7697,15411.34
7698,15538.49
7699,15027.74
7700,14415.05
7701,13716.55
7702,13201.3
7703,12743.54
7704,12385.82
7705,12310.06
7706,12187.54
7707,12129.24
7708,12186.01
7709,12329.99
7710,13464.26
7711,16153.66
7712,17176.74
7713,16566.75
7714,16556.97
7715,15791.19
7716,15603.6
7717,15392.14
7718,14853.0
7719,15838.78
7720,16569.25
7721,17644.94
7722,17582.64
7723,17223.7
7724,16292.77
7725,15574.8
7726,14994.96
7727,14249.6
7728,13777.08
7729,13680.17
7730,13566.75
7731,13403.53
7732,13426.83
7733,13392.77
7734,14502.5
7735,16962.57
7736,17834.85
7737,17057.46
7738,16478.07
7739,16028.05
7740,14781.58
7741,14975.12
7742,14414.31
7743,15328.3
7744,16243.28
7745,17424.28
7746,16962.69
7747,16956.7
7748,15970.3
7749,15192.66
7750,14496.71
7751,13719.69
7752,13187.78
7753,13059.29
7754,13002.33
7755,12798.48
7756,12931.35
7757,12919.68
7758,14139.99
7759,17283.14
7760,18181.51
7761,17017.43
7762,16783.69
7763,16294.71
7764,15761.9
7765,15692.13
7766,15151.19
7767,14987.06
7768,16890.53
7769,17922.96
7770,17710.96
7771,17938.99
7772,17049.01
7773,16281.65
7774,15419.06
7775,14697.9
7776,14095.28
7777,14092.55
7778,13896.62
7779,13733.91
7780,13753.18
7781,13836.18
7782,14862.17
7783,17400.69
7784,17890.72
7785,16673.33
7786,16285.18
7787,15826.0
7788,15553.72
7789,15042.82
7790,14732.97
7791,15998.52
7792,16876.63
7793,18203.7
7794,17868.59
7795,17739.55
7796,16957.45
7797,16258.7
7798,15705.96
7799,15028.25
7800,14491.04
7801,14185.57
7802,13839.87
7803,13651.09
7804,13831.46
7805,13973.25
7806,15104.38
7807,17498.19
7808,18084.31
7809,16625.06
7810,16455.34
7811,16112.12
7812,15695.97
7813,15458.08
7814,15156.94
7815,16111.29
7816,17395.22
7817,18061.49
7818,18087.3
7819,17516.29
7820,16685.78
7821,16115.33
7822,15551.79
7823,15034.9
7824,14630.0
7825,14409.72
7826,14032.11
7827,13906.84
7828,13856.44
7829,13839.29
7830,14600.48
7831,16635.08
7832,17583.99
7833,17213.52
7834,16566.35
7835,15803.71
7836,15986.05
7837,15982.07
7838,15759.54
7839,16824.22
7840,17321.96
7841,18241.83
7842,18025.82
7843,18341.5
7844,17308.11
7845,16709.96
7846,16223.96
7847,15650.01
7848,15034.05
7849,14886.28
7850,14548.28
7851,14366.72
7852,14303.62
7853,14267.76
7854,14438.15
7855,15597.97
7856,16225.55
7857,15364.28
7858,15072.25
7859,14638.8
7860,14654.27
7861,14276.02
7862,13930.14
7863,14548.12
7864,15092.75
7865,16088.95
7866,15711.82
7867,15669.09
7868,15272.71
7869,14901.49
7870,14697.0
7871,14051.23
7872,13583.58
7873,13321.08
7874,13160.09
7875,13039.62
7876,13084.97
7877,13220.19
7878,14277.52
7879,16666.92
7880,17660.38
7881,16934.48
7882,17042.96
7883,16599.03
7884,16063.51
7885,15883.61
7886,15497.88
7887,16306.06
7888,17260.6
7889,18742.97
7890,18275.51
7891,18352.0
7892,17593.48
7893,17096.52
7894,16943.4
7895,16253.34
7896,15467.61
7897,15128.32
7898,14965.78
7899,14757.55
7900,14704.98
7901,14770.57
7902,15873.5
7903,18130.63
7904,18483.84
7905,17669.07
7906,17665.44
7907,17187.56
7908,16773.91
7909,16260.39
7910,15802.04
7911,16551.13
7912,17522.26
7913,18537.2
7914,18253.43
7915,18323.67
7916,17702.85
7917,17242.25
7918,16805.47
7919,16129.24
7920,15342.87
7921,15148.0
7922,14860.44
7923,14784.29
7924,14806.02
7925,14886.54
7926,15674.19
7927,17917.82
7928,18445.87
7929,17561.32
7930,17217.5
7931,17046.01
7932,17046.01
7933,16309.62
7934,16045.38
7935,16896.13
7936,17375.04
7937,18713.57
7938,18344.95
7939,18320.05
7940,17156.49
7941,16552.26
7942,16212.08
7943,15717.08
7944,14987.64
7945,14869.62
7946,14527.16
7947,14283.95
7948,14303.31
7949,14255.08
7950,15174.77
7951,17384.15
7952,17258.21
7953,16700.79
7954,16491.42
7955,16155.13
7956,15737.7
7957,15870.33
7958,15734.37
7959,16592.07
7960,17459.83
7961,18582.47
7962,18177.09
7963,18183.91
7964,17566.52
7965,17019.86
7966,16759.4
7967,16149.63
7968,15315.1
7969,15044.93
7970,14742.44
7971,14446.5
7972,14454.94
7973,14731.09
7974,15489.57
7975,17749.61
7976,18299.53
7977,17086.23
7978,15902.94
7979,16783.62
7980,16175.5
7981,15856.67
7982,15768.37
7983,16272.91
7984,17389.4
7985,18410.48
7986,18292.8
7987,18192.99
7988,17536.76
7989,17039.21
7990,16722.46
7991,16115.28
7992,14897.33
7993,15061.66
7994,13673.77
7995,13917.57
7996,13872.41
7997,14372.12
7998,15092.75
7999,16659.31
8000,17396.28
8001,17070.21
8002,16576.93
8003,16381.38
8004,16208.22
8005,15870.59
8006,15523.38
8007,16398.46
8008,17430.25
8009,18457.59
8010,17813.18
8011,17995.82
8012,17117.91
8013,16697.29
8014,16459.31
8015,16098.57
8016,13154.69
8017,12929.77
8018,12690.62
8019,12502.58
8020,12645.26
8021,13057.15
8022,13471.92
8023,14579.12
8024,15191.99
8025,16184.75
8026,16433.24
8027,16016.93
8028,15825.03
8029,15707.02
8030,14707.18
8031,15051.86
8032,15104.78
8033,14614.81
8034,15044.32
8035,14865.21
8036,14176.05
8037,13604.41
8038,12979.92
8039,12349.96
8040,12153.9
8041,11905.29
8042,11758.82
8043,11716.73
8044,11782.67
8045,12297.11
8046,12961.12
8047,14869.37
8048,15950.73
8049,16637.8
8050,17002.03
8051,16755.04
8052,16583.14
8053,16461.01
8054,16176.25
8055,16381.9
8056,16806.24
8057,17189.95
8058,16913.96
8059,16658.64
8060,15596.98
8061,14845.31
8062,14032.6
8063,13371.05
8064,12986.85
8065,12658.58
8066,12398.51
8067,12372.55
8068,12450.44
8069,12909.33
8070,13357.8
8071,14861.51
8072,15811.33
8073,16361.36
8074,15563.99
8075,15159.91
8076,15349.43
8077,14762.81
8078,14630.31
8079,15000.37
8080,15421.48
8081,16628.56
8082,16579.81
8083,16255.84
8084,15115.01
8085,14544.2
8086,13698.14
8087,12854.36
8088,12518.8
8089,12166.87
8090,11956.12
8091,11949.52
8092,11969.09
8093,12368.12
8094,12644.13
8095,13834.59
8096,14310.08
8097,14614.28
8098,14239.45
8099,13831.62
8100,13546.31
8101,13177.31
8102,13094.34
8103,13292.04
8104,13923.6
8105,14415.3
8106,14736.92
8107,14411.57
8108,13610.35
8109,13048.13
8110,12422.15
8111,11541.47
8112,11185.06
8113,11124.06
8114,11084.11
8115,10855.21
8116,11021.0
8117,11637.07
8118,12726.12
8119,15421.11
8120,15997.51
8121,15780.82
8122,15685.8
8123,15593.83
8124,15335.27
8125,14788.99
8126,14467.12
8127,15519.63
8128,16093.24
8129,17237.17
8130,17358.87
8131,16635.38
8132,15550.32
8133,14432.59
8134,13564.85
8135,12867.34
8136,12498.71
8137,12373.37
8138,12321.92
8139,12175.04
8140,12261.67
8141,12715.36
8142,13930.0
8143,16404.94
8144,15887.96
8145,16632.38
8146,15901.17
8147,15519.58
8148,15340.56
8149,14975.76
8150,14921.81
8151,15486.65
8152,16041.62
8153,16741.13
8154,16956.99
8155,16911.7
8156,15909.44
8157,14920.85
8158,14027.13
8159,13418.49
8160,12942.15
8161,12747.58
8162,12430.52
8163,12290.64
8164,12372.85
8165,12843.14
8166,13734.95
8167,16427.7
8168,17073.96
8169,16008.8
8170,15912.03
8171,15711.13
8172,15365.97
8173,14652.95
8174,14622.93
8175,15122.18
8176,15844.92
8177,16794.46
8178,16585.96
8179,16340.5
8180,15112.95
8181,14359.72
8182,13342.54
8183,12503.17
8184,12142.65
8185,12048.79
8186,11957.08
8187,11815.24
8188,11918.15
8189,12193.3
8190,13461.67
8191,16048.94
8192,16578.21
8193,15279.54
8194,16328.48
8195,16010.16
8196,15455.3
8197,15296.29
8198,14922.6
8199,15391.77
8200,15816.18
8201,16515.04
8202,16357.82
8203,16416.5
8204,15303.67
8205,14394.75
8206,13574.26
8207,12534.26
8208,12135.17
8209,11944.39
8210,11743.39
8211,11647.68
8212,11787.53
8213,12386.67
8214,13596.57
8215,16242.64
8216,17208.01
8217,16823.29
8218,16819.57
8219,16121.99
8220,15778.55
8221,15345.32
8222,15095.42
8223,15591.34
8224,16308.25
8225,16788.12
8226,16483.93
8227,16141.28
8228,15184.19
8229,14313.9
8230,13523.25
8231,12615.73
8232,12099.19
8233,11913.52
8234,11772.58
8235,11733.43
8236,11796.07
8237,12290.13
8238,12929.35
8239,14890.7
8240,15809.18
8241,16132.67
8242,15830.93
8243,15483.51
8244,15683.09
8245,14671.1
8246,15015.89
8247,15188.13
8248,15945.68
8249,16246.41
8250,15769.76
8251,15414.24
8252,14690.15
8253,13935.65
8254,13105.82
8255,12366.43
8256,11988.81
8257,11630.96
8258,11668.22
8259,11353.14
8260,11314.56
8261,11519.56
8262,11853.25
8263,12910.98
8264,13961.06
8265,14306.35
8266,14309.61
8267,13887.77
8268,13914.76
8269,13390.44
8270,13178.81
8271,13159.09
8272,13576.66
8273,13739.1
8274,13857.86
8275,13738.08
8276,12936.81
8277,12265.6
8278,11601.1
8279,10860.96
8280,10290.42
8281,9940.34
8282,9845.72
8283,9704.69
8284,9913.63
8285,10451.84
8286,11775.38
8287,14492.63
8288,15856.71
8289,15476.9
8290,15633.22
8291,15500.94
8292,14875.01
8293,14556.71
8294,14374.65
8295,14633.21
8296,15035.93
8297,15435.33
8298,15772.82
8299,15877.84
8300,14885.96
8301,14090.56
8302,13053.66
8303,11957.54
8304,11327.19
8305,11164.18
8306,11062.3
8307,10766.17
8308,10974.37
8309,11279.63
8310,12409.15
8311,14716.63
8312,15386.97
8313,14562.92
8314,15185.35
8315,14907.62
8316,14450.41
8317,14346.56
8318,14068.44
8319,14725.96
8320,14776.46
8321,15568.7
8322,15783.25
8323,16032.13
8324,15029.43
8325,14182.32
8326,13247.82
8327,12179.92
8328,11590.95
8329,11037.34
8330,10956.49
8331,10735.77
8332,10737.59
8333,11348.15
8334,12229.88
8335,14082.0
8336,14571.22
8337,15275.87
8338,15455.76
8339,15120.09
8340,14782.28
8341,14494.4
8342,14044.09
8343,14148.23
8344,14807.62
8345,15023.05
8346,15578.9
8347,15429.51
8348,14408.57
8349,13568.94
8350,12754.37
8351,11805.1
8352,11239.46
8353,10798.11
8354,10589.33
8355,10632.09
8356,10749.35
8357,11347.36
8358,11899.35
8359,12876.11
8360,13079.08
8361,12697.48
8362,11577.51
8363,10677.74
8364,9959.61
8365,9562.75
8366,9351.3
8367,9719.75
8368,10269.98
8369,10607.48
8370,11628.21
8371,11788.52
8372,11182.89
8373,10782.13
8374,10224.64
8375,9537.92
8376,9177.44
8377,9038.54
8378,8836.71
8379,8839.37
8380,8952.5
8381,9320.85
8382,9947.5
8383,11216.82
8384,11927.38
8385,12336.22
8386,12272.8
8387,11451.73
8388,11079.45
8389,10973.47
8390,10790.15
8391,11077.15
8392,11470.99
8393,11252.38
8394,11723.27
8395,12113.3
8396,11467.9
8397,11014.56
8398,10391.54
8399,9679.18
8400,9429.16
8401,9222.02
8402,9119.62
8403,8917.82
8404,8975.82
8405,9361.31
8406,9879.69
8407,11209.88
8408,12200.99
8409,12503.88
8410,11603.16
8411,11685.59
8412,11612.83
8413,11209.36
8414,10928.0
8415,11360.52
8416,12258.61
8417,12579.83
8418,13336.72
8419,13284.76
8420,12570.77
8421,11903.63
8422,11358.0
8423,10574.64
8424,10351.61
8425,10192.81
8426,10155.52
8427,10039.4
8428,9981.3
8429,10368.33
8430,10882.33
8431,12412.03
8432,13032.95
8433,13229.29
8434,12769.43
8435,11329.88
8436,12156.02
8437,12012.29
8438,11557.25
8439,12021.21
8440,12728.76
8441,12631.71
8442,13356.31
8443,13682.21
8444,12770.65
8445,12409.45
8446,11750.07
8447,11183.37
8448,10741.63
8449,10714.4
8450,10618.04
8451,10439.51
8452,10548.38
8453,10928.15
8454,11950.66
8455,14609.51
8456,15263.36
8457,14756.48
8458,14827.69
8459,14430.64
8460,14276.63
8461,13889.9
8462,13915.32
8463,14501.76
8464,15057.56
8465,16055.33
8466,16465.55
8467,16358.81
8468,15258.28
8469,14514.68
8470,13614.12
8471,12773.26
8472,12383.03
8473,12321.8
8474,12132.63
8475,12001.71
8476,11918.32
8477,12410.42
8478,13373.35
8479,16021.92
8480,16433.51
8481,15602.01
8482,14551.85
8483,14301.29
8484,14055.78
8485,13476.74
8486,13243.83
8487,13955.13
8488,15104.25
8489,16530.34
8490,17063.65
8491,16580.59
8492,15428.62
8493,14496.16
8494,13516.75
8495,12689.4
8496,12155.54
8497,12066.83
8498,11938.59
8499,11913.94
8500,11987.48
8501,12241.13
8502,13395.24
8503,16058.29
8504,16601.52
8505,15776.11
8506,15023.38
8507,14727.3
8508,14356.52
8509,13750.39
8510,13544.47
8511,14507.91
8512,15237.7
8513,16644.17
8514,16865.55
8515,16676.75
8516,15459.92
8517,14544.85
8518,13698.55
8519,12807.97
8520,12377.25
8521,12157.21
8522,11994.43
8523,11865.07
8524,11928.26
8525,12030.97
8526,13346.43
8527,16096.1
8528,16337.03
8529,14720.02
8530,14729.15
8531,14451.73
8532,14246.74
8533,13793.27
8534,13796.05
8535,14197.55
8536,15321.92
8537,16730.63
8538,17008.63
8539,17173.29
8540,15929.4
8541,14887.25
8542,13928.05
8543,12899.47
8544,12448.18
8545,12242.43
8546,12054.2
8547,12157.88
8548,12179.68
8549,12497.1
8550,13714.81
8551,16492.69
8552,16801.9
8553,15850.55
8554,14535.08
8555,14886.27
8556,14828.85
8557,14475.01
8558,14073.4
8559,14744.0
8560,15803.94
8561,17151.44
8562,16986.12
8563,16807.46
8564,15658.22
8565,14657.07
8566,13699.53
8567,12840.15
8568,12363.72
8569,12323.95
8570,12217.79
8571,12214.83
8572,12245.13
8573,12671.4
8574,13367.84
8575,15531.09
8576,16324.71
8577,16104.1
8578,15822.52
8579,15142.76
8580,15380.58
8581,15007.69
8582,14856.02
8583,15342.12
8584,16031.58
8585,16039.5
8586,16208.11
8587,15900.32
8588,14761.66
8589,14299.41
8590,13343.0
8591,12449.26
8592,12053.56
8593,11717.96
8594,11622.97
8595,11409.44
8596,11526.78
8597,11684.85
8598,12167.1
8599,13497.61
8600,14275.68
8601,14443.47
8602,14423.72
8603,14330.0
8604,14070.92
8605,13664.72
8606,13340.39
8607,13490.85
8608,13851.27
8609,14302.14
8610,14180.39
8611,14285.11
8612,13426.19
8613,12892.03
8614,11872.89
8615,11223.23
8616,11013.98
8617,10734.23
8618,10531.54
8619,10316.08
8620,10283.4
8621,10457.37
8622,10959.31
8623,12439.04
8624,13350.8
8625,13419.85
8626,13035.85
8627,12875.06
8628,12195.08
8629,12303.1
8630,12097.03
8631,12353.41
8632,12898.67
8633,13316.32
8634,13745.55
8635,13893.84
8636,13272.13
8637,12845.47
8638,12141.78
8639,11182.97
8640,10722.38
8641,10371.63
8642,10153.84
8643,10134.96
8644,10149.51
8645,10454.23
8646,11848.33
8647,14986.94
8648,15662.1
8649,15163.16
8650,14595.36
8651,14084.18
8652,13865.03
8653,13534.42
8654,13144.74
8655,14158.08
8656,14662.86
8657,15917.84
8658,16499.6
8659,16535.33
8660,15332.36
8661,14583.1
8662,13719.96
8663,12504.83
8664,12066.9
8665,11889.44
8666,11907.84
8667,11935.4
8668,12129.99
8669,12598.42
8670,13406.64
8671,15797.29
8672,16018.35
8673,14818.41
8674,14009.41
8675,13483.2
8676,13274.37
8677,12667.0
8678,12928.87
8679,13869.92
8680,15027.59
8681,16370.32
8682,16908.63
8683,16814.52
8684,15665.39
8685,14843.34
8686,13873.21
8687,12783.05
8688,12424.73
8689,12300.58
8690,12079.94
8691,11891.62
8692,11887.21
8693,12153.89
8694,13261.19
8695,16019.13
8696,16626.14
8697,15771.31
8698,14746.79
8699,14724.23
8700,14469.6
8701,13725.46
8702,13535.28
8703,14154.99
8704,15164.65
8705,16291.63
8706,16525.71
8707,16989.86
8708,15848.55
8709,14920.65
8710,13921.79
8711,12937.37
8712,12549.84
8713,12256.43
8714,12119.24
8715,12048.7
8716,11915.52
8717,12320.5
8718,13656.6
8719,16293.95
8720,16602.06
8721,16038.5
8722,15589.99
8723,15076.5
8724,14827.92
8725,14424.52
8726,14356.87
8727,14766.54
8728,15713.72
8729,16787.57
8730,16533.22
8731,16659.71
8732,15611.86
8733,14694.3
8734,13787.09
8735,12974.17
8736,12579.2
8737,12369.65
8738,12213.67
8739,11999.41
8740,12077.93
8741,12567.41
8742,13133.43
8743,15440.62
8744,15908.77
8745,15852.94
8746,14905.38
8747,14665.09
8748,14477.9
8749,13950.45
8750,13491.71
8751,14195.97
8752,14879.02
8753,16232.61
8754,16415.63
8755,16760.26
8756,15729.88
8757,14862.51
8758,13895.42
8759,12891.48
